Checked	Master	Accession	Description	Coverage	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Modifications	Entrez Gene ID	Ensembl Gene ID	Gene ID	Chromosome	Biological Process	Cellular Component	Molecular Function	Pfam IDs	"Abundance Ratio: (127N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (127C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (131, Ctrl) / (126, Ctrl)"	"Abundance: F1: 126, Sample, Ctrl"	"Abundance: F1: 127N, Sample, Ctrl"	"Abundance: F1: 127C, Sample, Ctrl"	"Abundance: F1: 128N, Sample, Ctrl"	"Abundance: F1: 128C, Sample, Ctrl"	"Abundance: F1: 129N, Sample, Ctrl"	"Abundance: F1: 129C, Sample, Ctrl"	"Abundance: F1: 130N, Sample, Ctrl"	"Abundance: F1: 130C, Sample, Ctrl"	"Abundance: F1: 131, Sample, Ctrl"	"Abundances Count: F1: 126, Sample, Ctrl"	"Abundances Count: F1: 127N, Sample, Ctrl"	"Abundances Count: F1: 127C, Sample, Ctrl"	"Abundances Count: F1: 128N, Sample, Ctrl"	"Abundances Count: F1: 128C, Sample, Ctrl"	"Abundances Count: F1: 129N, Sample, Ctrl"	"Abundances Count: F1: 129C, Sample, Ctrl"	"Abundances Count: F1: 130N, Sample, Ctrl"	"Abundances Count: F1: 130C, Sample, Ctrl"	"Abundances Count: F1: 131, Sample, Ctrl"	emPAI	# Razor Peptides	Score Sequest HT	# Peptides Sequest HT	Score Mascot	# Peptides Mascot
FALSE	IsMasterProtein	P18887	DNA repair protein XRCC1 OS=Homo sapiens GN=XRCC1 PE=1 SV=2	3.633491311	3	4	3	1	633	69.434	6.39		7515		XRCC1	19	metabolic process;response to stimulus	nucleus	DNA binding;protein binding	"Pf00533, Pf01834, Pf12738"	1.068	1.004	0.836	0.564	0.259	0.171	0.158	0.14	0.139	563.5	601.9	565.7	470.9	317.6	146.1	96.1	89	78.7	78.2	3	3	3	3	3	3	3	3	3	3	0.15	0	5.622368574	3	33.02	1
FALSE	IsMasterProtein	P19174-2	"Isoform 2 of 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 OS=Homo sapiens GN=PLCG1"	16.80867545	21	52	21	1	1291	148.566	6.05		5335	ENSG00000124181	PLCG1	20	cellular component movement;coagulation;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane	catalytic activity;metal ion binding;protein binding;signal transducer activity	"Pf00017, Pf00018, Pf00168, Pf00169, Pf00387, Pf00388, Pf03009, Pf07653, Pf09279, Pf14604"	1.003	1.053	0.872	0.434	0.153	0.089	0.052	0.042	0.03	7369.4	7392.9	7761.7	6427.2	3194.8	1127.7	657.4	381.5	311.2	222.8	18	18	18	18	18	18	18	18	18	18	1.062	0	96.33504558	21	379.5455898	20
FALSE	IsMasterProtein	P19338	Nucleolin OS=Homo sapiens GN=NCL PE=1 SV=3	43.66197183	34	172	33	1	710	76.568	4.7		4691	ENSG00000115053	NCL	2	regulation of biological process;response to stimulus;transport	cell surface;cytoplasm;membrane;nucleus	DNA binding;metal ion binding;nucleotide binding;protein binding;RNA binding	"Pf00076, Pf13893, Pf14259"	0.958	0.973	0.826	0.495	0.273	0.191	0.175	0.164	0.175	25161.4	24106.6	24470.8	20786.1	12446.5	6881.1	4810.3	4405.6	4134.3	4398.7	38	38	38	38	38	38	38	38	38	38	6.148	1	257.8104076	34	1326.44757	30
FALSE	IsMasterProtein	P19367-2	Isoform 2 of Hexokinase-1 OS=Homo sapiens GN=HK1	36.79039301	31	69	27	1	916	102.136	6.61		3098	ENSG00000156515	HK1	10	cellular homeostasis;metabolic process;transport	cytosol;membrane;mitochondrion	catalytic activity;nucleotide binding;protein binding	"Pf00349, Pf03727"	0.921	0.809	0.527	0.229	0.112	0.064	0.044	0.037	0.028	13483.7	12424.9	10912.5	7110	3087	1513.7	864.8	598	499.7	376.5	28	28	28	28	28	28	28	28	28	28	2.818	4	119.5226221	30	782.2112353	30
FALSE	IsMasterProtein	P19387	DNA-directed RNA polymerase II subunit RPB3 OS=Homo sapiens GN=POLR2C PE=1 SV=2	33.81818182	8	18	8	1	275	31.422	4.92		5432	ENSG00000102978	POLR2C	16	metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;nucleus	catalytic activity;DNA binding;protein binding	"Pf01000, Pf01193"	0.896	0.81	0.65	0.464	0.231	0.118	0.067	0.048	0.028	2861.2	2564.7	2317.9	1859.4	1328.5	660.8	338	190.8	137	81.4	6	6	6	6	6	6	6	6	6	6	2.415	0	29.11676717	7	205.0235297	7
FALSE	IsMasterProtein	P19388	"DNA-directed RNA polymerases I, II, and III subunit RPABC1 OS=Homo sapiens GN=POLR2E PE=1 SV=4"	36.66666667	7	18	7	1	210	24.536	5.95		5434	ENSG00000099817	POLR2E	19	defense response;metabolic process;regulation of biological process;response to stimulus	cytosol;nucleus	catalytic activity;DNA binding;protein binding	"Pf01191, Pf03871"	0.873	0.8	0.549	0.347	0.203	0.117	0.075	0.06	0.051	2388	2085	1911.5	1311.4	828.3	483.8	279.8	178.7	143.7	122.6	7	7	7	7	7	7	7	7	7	7	3.125	0	32.73318076	7	179.0659109	7
FALSE	IsMasterProtein	P19419	ETS domain-containing protein Elk-1 OS=Homo sapiens GN=ELK1 PE=1 SV=2	7.009345794	2	4	2	1	428	44.86	6.89		2002	ENSG00000126767	ELK1	X	cell differentiation;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;mitochondrion;nucleus	DNA binding;protein binding	Pf00178	0.907	0.828	0.64	0.495	0.354	0.289	0.204	0.181	0.161	543.7	493	450	347.7	269.1	192.7	157	110.7	98.4	87.6	2	2	2	2	2	2	2	2	2	2	0.334	0	7.763026953	2	82.36	2
FALSE	IsMasterProtein	P19525	"Interferon-induced, double-stranded RNA-activated protein kinase OS=Homo sapiens GN=EIF2AK2 PE=1 SV=2"	7.441016334	5	9	5	1	551	62.056	8.4		5610	ENSG00000055332	EIF2AK2	2	cell communication;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane;nucleus;ribosome	catalytic activity;enzyme regulator activity;nucleotide binding;protein binding;RNA binding	"Pf00035, Pf00069, Pf07714"	0.717	0.403	0.232	0.122	0.06	0.037	0.022	0.018	0.013	3370	2417.8	1357.7	783.3	410.2	201.3	124.5	75.4	62.3	44	4	4	4	4	4	4	4	4	4	4	0.557	0	14.44673729	5	64.94495197	4
FALSE	IsMasterProtein	P19532	Transcription factor E3 OS=Homo sapiens GN=TFE3 PE=1 SV=4	5.391304348	3	6	1	1	575	61.484	5.58		7030	ENSG00000068323	TFE3	X	metabolic process;regulation of biological process;response to stimulus	cytoplasm;nucleus	DNA binding;protein binding	Pf00010	0.908	0.992	0.776	0.564	0.467	0.336	0.199	0.138	0.102	157.9	143.3	156.6	122.6	89	73.7	53.1	31.4	21.8	16.1	1	1	1	1	1	1	1	1	1	1	0.369	0	9.392432213	3	100.0733333	3
FALSE	IsMasterProtein	P19623	Spermidine synthase OS=Homo sapiens GN=SRM PE=1 SV=1	59.60264901	12	66	12	1	302	33.803	5.49		6723	ENSG00000116649	SRM	1	metabolic process	cytosol	catalytic activity;protein binding	Pf01564	0.99	1.036	0.829	0.569	0.205	0.107	0.072	0.055	0.046	6367	6305.6	6597.1	5275.1	3623.7	1305.9	682.1	458.7	350.4	292.1	14	14	14	14	14	14	14	14	14	14	10.45	0	130.2276109	11	952.8596552	12
FALSE	IsMasterProtein	P19784	Casein kinase II subunit alpha' OS=Homo sapiens GN=CSNK2A2 PE=1 SV=1	41.71428571	12	29	11	1	350	41.187	8.56		1459	ENSG00000070770	CSNK2A2	16	cell death;cellular component movement;metabolic process;regulation of biological process;response to stimulus	cytosol;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00069, Pf01636, Pf07714"	0.967	0.985	0.839	0.516	0.219	0.13	0.09	0.076	0.069	2844.7	2750.1	2800.7	2386.6	1467.2	623.4	370.2	256.3	216.6	195.6	9	9	9	9	9	9	9	9	9	9	2.325	0	59.84990215	12	246.8644444	11
FALSE	IsMasterProtein	P19793	Retinoic acid receptor RXR-alpha OS=Homo sapiens GN=RXRA PE=1 SV=1	12.77056277	5	10	3	1	462	50.778	7.8		6256	ENSG00000186350	RXRA	9	cell differentiation;cell organization and biogenesis;cell proliferation;defense response;metabolic process;regulation of biological process;response to stimulus;transport	nucleus	catalytic activity;DNA binding;metal ion binding;protein binding;receptor activity;signal transducer activity	"Pf00104, Pf00105, Pf11825"	0.951	0.921	0.813	0.474	0.213	0.168	0.145	0.123	0.123	769.1	731.6	708.3	625.4	364.3	164.2	129.5	111.8	94.9	94.8	2	2	2	2	2	2	2	2	2	2	0.585	0	16.65911365	5	92.17752894	5
FALSE	IsMasterProtein	P19823	Inter-alpha-trypsin inhibitor heavy chain H2 OS=Homo sapiens GN=ITIH2 PE=1 SV=2	3.699788584	4	7	4	1	946	106.397	6.86		3698	ENSG00000151655	ITIH2	10	metabolic process;regulation of biological process	extracellular	enzyme regulator activity;protein binding	"Pf00092, Pf06668, Pf08487, Pf13519, Pf13768"	1.024	1.056	0.992	0.953	0.798	0.718	0.563	0.371	0.148	497.2	509.3	525	493.2	473.8	396.9	357	280.1	184.4	73.4	2	2	2	2	2	2	2	2	2	2	0.175	0	11.92752314	4	82.69	3
FALSE	IsMasterProtein	P19838-2	Isoform 2 of Nuclear factor NF-kappa-B p105 subunit OS=Homo sapiens GN=NFKB1	13.00309598	12	21	8	1	969	105.361	5.4		4790	ENSG00000109320	NFKB1	4	cell death;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;mitochondrion;nucleus	DNA binding;protein binding	"Pf00023, Pf00531, Pf00554, Pf12796, Pf13637, Pf13857"	0.969	0.898	0.616	0.288	0.146	0.099	0.065	0.056	0.043	3129.5	3031.5	2809.1	1927.4	902	456.3	308.5	203.1	176.2	136	9	9	9	9	9	9	9	9	9	9	0.684	2	36.39181197	12	115.9842857	8
FALSE	IsMasterProtein	P19883	Follistatin OS=Homo sapiens GN=FST PE=1 SV=2	2.034883721	1	2	1	1	344	37.981	5.67		10468	ENSG00000134363	FST	5	cell differentiation;cell proliferation;regulation of biological process;response to stimulus	cytoplasm;extracellular;nucleus	protein binding;signal transducer activity	"Pf00050, Pf07648, Pf09289"	1.05	1.055	1.056	0.919	0.791	0.695	0.653	0.312	0.102	100.9	105.9	106.4	106.5	92.7	79.8	70.1	65.9	31.5	10.3	1	1	1	1	1	1	1	1	1	1	0.116	0	2.113026381	1	0	1
FALSE	IsMasterProtein	P20020	Plasma membrane calcium-transporting ATPase 1 OS=Homo sapiens GN=ATP2B1 PE=1 SV=3	1.828298887	1	2	1	1	1258	138.668	6.04		490		ATP2B1	12	cellular homeostasis;coagulation;metabolic process;transport	membrane;nucleus	catalytic activity;metal ion binding;nucleotide binding;protein binding;transporter activity	"Pf00122, Pf00689, Pf00690, Pf00702, Pf08282, Pf12424, Pf12710, Pf13246"	0.86	0.87	0.794	0.776	0.48	0.522	0.367	0.382	0.183	121	104.1	105.3	96.1	93.9	58.1	63.2	44.4	46.2	22.2	1	1	1	1	1	1	1	1	1	1	0.034	0	5.89466095	1	66.65	1
FALSE	IsMasterProtein	P20042	Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens GN=EIF2S2 PE=1 SV=2	66.06606607	22	66	22	1	333	38.364	5.8		8894	ENSG00000125977	EIF2S2	20	cell proliferation;metabolic process;transport	cytoplasm;cytosol;nucleus	metal ion binding;protein binding;RNA binding	"Pf01873, Pf04147"	0.989	1.002	0.912	0.81	0.45	0.178	0.072	0.057	0.055	10050.6	9938.8	10069.3	9169	8142.9	4527.3	1784.9	728.2	569.3	552.7	22	22	22	22	22	22	22	22	22	22	11.328	0	133.3570679	22	900.4910345	18
FALSE	IsMasterProtein	P20073	Annexin A7 OS=Homo sapiens GN=ANXA7 PE=1 SV=3	36.2704918	18	109	18	1	488	52.706	5.68		310	ENSG00000138279	ANXA7	10	cell differentiation;cell organization and biogenesis;cell proliferation;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus	cytosol;membrane;nucleus	metal ion binding;protein binding;RNA binding	Pf00191	0.954	1.016	0.844	0.662	0.245	0.106	0.071	0.057	0.051	10195.5	9728.9	10360.4	8604.9	6749.6	2495.3	1079.7	724.2	584.9	515	22	22	22	22	22	22	22	22	22	22	12.503	0	200.4536191	18	1195.753052	16
FALSE	IsMasterProtein	P20226	TATA-box-binding protein OS=Homo sapiens GN=TBP PE=1 SV=2	8.259587021	3	6	3	1	339	37.674	9.79		6908	ENSG00000112592	TBP	6	cell death;metabolic process;regulation of biological process	cytoplasm;nucleus	DNA binding;protein binding	Pf00352	0.821	0.768	0.536	0.35	0.179	0.122	0.063	0.043	0.021	1546.6	1270.1	1187.6	829.5	540.8	276.8	189.4	97.5	66.5	32.3	3	3	3	3	3	3	3	3	3	3	0.874	0	10.98168325	3	70.64333333	3
FALSE	IsMasterProtein	P20248	Cyclin-A2 OS=Homo sapiens GN=CCNA2 PE=1 SV=2	25.46296296	11	28	11	1	432	48.52	6.54		890	ENSG00000145386	CCNA2	4	cell division;cell organization and biogenesis;regulation of biological process;response to stimulus	cytoplasm;Golgi;nucleus	protein binding	"Pf00134, Pf02984"	0.881	0.903	0.725	0.61	0.462	0.382	0.287	0.229	0.149	2114.8	1862.4	1909.7	1533.5	1290.1	976	808.7	606.8	484.4	316	9	9	9	9	9	9	9	9	9	9	2.511	0	44.7055254	11	203.1248175	11
FALSE	IsMasterProtein	P20290	Transcription factor BTF3 OS=Homo sapiens GN=BTF3 PE=1 SV=1	73.30097087	15	73	9	1	206	22.154	9.38		689	ENSG00000145741	BTF3	5	metabolic process;regulation of biological process;transport	cytoplasm;nucleus	protein binding;RNA binding	Pf01849	0.923	0.964	0.776	0.692	0.521	0.499	0.481	0.514	0.414	6745	6223.7	6499.9	5234.9	4670.3	3516.5	3365.7	3245.7	3466.5	2794.1	19	19	19	19	19	19	19	19	19	19	69.17	8	126.9740288	15	639.3290386	11
FALSE	IsMasterProtein	P20333	Tumor necrosis factor receptor superfamily member 1B OS=Homo sapiens GN=TNFRSF1B PE=1 SV=3	1.735357918	1	1	1	1	461	48.26	6.28		7133	ENSG00000028137	TNFRSF1B	1	cell death;defense response;development;regulation of biological process;response to stimulus	extracellular;membrane;nucleus	protein binding;receptor activity;signal transducer activity	Pf00020	0.932	1.009	0.735	0.623	0.336	0.196	0.047	0.068	0.01	134.6	125.5	135.8	98.9	83.8	45.2	26.4	6.3	9.1	1	1	1	1	1	1	1	1	1	1	1	0.166	0	0	1		
FALSE	IsMasterProtein	P20336	Ras-related protein Rab-3A OS=Homo sapiens GN=RAB3A PE=1 SV=1	12.27272727	2	12	1	1	220	24.968	5.03		5864	ENSG00000105649	RAB3A	19	cell communication;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytosol;endosome;membrane	catalytic activity;enzyme regulator activity;nucleotide binding;protein binding	"Pf00025, Pf00071, Pf08477, Pf09439"	1.018	1.131	1.086	0.929	0.72	0.49	0.224	0.186	0.103	251.6	256.2	284.5	273.3	233.7	181.1	123.4	56.3	46.7	25.8	1	1	1	1	1	1	1	1	1	1	0.54	0	23.19814777	2	163.0766667	2
FALSE	IsMasterProtein	P20338	Ras-related protein Rab-4A OS=Homo sapiens GN=RAB4A PE=1 SV=3	41.28440367	8	13	6	1	218	24.374	6.07		5867	ENSG00000168118	RAB4A	1	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;endosome;membrane;nucleus	catalytic activity;enzyme regulator activity;nucleotide binding;protein binding;transporter activity	"Pf00009, Pf00025, Pf00071, Pf08477"	0.928	0.953	0.898	0.827	0.556	0.477	0.177	0.067	0.034	2247.4	2085.3	2142	2017.8	1859.6	1249	1071.6	397.7	150.2	76.9	7	7	7	7	7	7	7	7	7	7	2.981	1			354.5007692	8
FALSE	IsMasterProtein	P20339	Ras-related protein Rab-5A OS=Homo sapiens GN=RAB5A PE=1 SV=2	34.88372093	7	27	5	1	215	23.644	8.15		5868	ENSG00000144566	RAB5A	3	cell differentiation;cell organization and biogenesis;coagulation;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytoskeleton;cytosol;endosome;membrane;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00009, Pf00025, Pf00071, Pf04670, Pf08477"	0.986	1.031	0.953	0.913	0.655	0.517	0.148	0.08	0.071	1422.6	1402.3	1466	1356.2	1298.5	931.5	735.4	211	114.5	101	7	7	7	7	7	7	7	7	7	7	3.394	0	49.72490096	7	339.8266667	6
FALSE	IsMasterProtein	P20340-2	Isoform 2 of Ras-related protein Rab-6A OS=Homo sapiens GN=RAB6A	42.78846154	9	30	3	1	208	23.534	5.54		5870	ENSG00000175582	RAB6A	11	cellular component movement;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;Golgi;membrane;nucleus	catalytic activity;nucleotide binding;protein binding;transporter activity	"Pf00025, Pf00071, Pf02421, Pf04670, Pf08477, Pf09439"	0.934	0.996	0.844	0.724	0.498	0.399	0.17	0.137	0.077	1100	1027.1	1095.7	928.2	796.1	547.4	438.4	187.5	150.3	84.4	6	6	6	6	6	6	6	6	6	6	3.437	2	47.99029052	9	305.4106848	8
FALSE	IsMasterProtein	P20585	DNA mismatch repair protein Msh3 OS=Homo sapiens GN=MSH3 PE=1 SV=4	12.84080915	14	26	14	1	1137	127.332	8.02		4437	ENSG00000113318	MSH3	5	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	chromosome;membrane;nucleus	catalytic activity;DNA binding;nucleotide binding;protein binding	"Pf00488, Pf01624, Pf05188, Pf05190, Pf05192"	0.991	0.995	0.869	0.583	0.2	0.119	0.063	0.05	0.035	4145	4106.7	4122.7	3603.6	2416	830.5	492.7	261.8	207.8	144.3	11	11	11	11	11	11	11	11	11	11	0.585	0	48.18408108	14	266.3013618	12
FALSE	IsMasterProtein	P20591	Interferon-induced GTP-binding protein Mx1 OS=Homo sapiens GN=MX1 PE=1 SV=4	5.740181269	3	5	2	1	662	75.473	5.83		4599	ENSG00000157601	MX1	21	cell death;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;endoplasmic reticulum;membrane;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00350, Pf01031, Pf02212"	0.967	0.916	0.714	0.532	0.229	0.096	0.053	0.055	0.027	633.4	612.2	580.1	452.3	336.9	145	60.9	33.4	34.7	17	1	1	1	1	1	1	1	1	1	1	0.174	0	3.868914008	3	29.55	1
FALSE	IsMasterProtein	P20618	Proteasome subunit beta type-1 OS=Homo sapiens GN=PSMB1 PE=1 SV=2	49.79253112	11	71	11	1	241	26.472	8.13		5689	ENSG00000008018	PSMB1	6	cell death;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;nucleus;proteasome	catalytic activity;protein binding	Pf00227	0.927	0.967	0.824	0.64	0.504	0.47	0.392	0.364	0.317	4791	4441.3	4631.6	3948.5	3066.6	2413.8	2250.3	1878.7	1745.3	1517.4	14	14	14	14	14	14	14	14	14	14	17.478	0	142.5622644	11	782.1557785	11
FALSE	IsMasterProtein	P20645	Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens GN=M6PR PE=1 SV=1	3.971119134	1	1	1	1	277	30.973	5.83		4074	ENSG00000003056	M6PR	12	regulation of biological process;response to stimulus;transport	endosome;membrane;vacuole	receptor activity;signal transducer activity;transporter activity	Pf02157																														0.136	0	2.828412294	1		
FALSE	IsMasterProtein	P20700	Lamin-B1 OS=Homo sapiens GN=LMNB1 PE=1 SV=2	47.09897611	27	88	24	1	586	66.368	5.16		4001	ENSG00000113368	LMNB1	5	cell death;cell organization and biogenesis;regulation of biological process	membrane;nucleus	catalytic activity;motor activity;protein binding;structural molecule activity	"Pf00038, Pf00932, Pf01576, Pf07888, Pf09726, Pf09731, Pf10186, Pf12128"	0.955	0.985	0.861	0.693	0.433	0.319	0.215	0.182	0.147	11809.2	11273.9	11635.3	10163.2	8180.5	5115.9	3768.8	2534.4	2148.2	1737.2	29	29	29	29	29	29	29	29	29	29	6.017	3	163.3897855	27	982.2454396	24
FALSE	IsMasterProtein	P20701-2	Isoform 2 of Integrin alpha-L OS=Homo sapiens GN=ITGAL	0.981193786	1	1	1	1	1223	134.342	5.63		3683		ITGAL	16	cell organization and biogenesis;cell proliferation;cellular component movement;coagulation;defense response;regulation of biological process;response to stimulus	cell surface;membrane	metal ion binding;protein binding;receptor activity;signal transducer activity	"Pf00092, Pf01839, Pf08441, Pf13517, Pf13519"	0.922	0.983	1	0.745	0.573	0.401	0.242	0.147	0.131	101.1	93.2	99.4	101.1	75.3	57.9	40.5	24.5	14.9	13.2	1	1	1	1	1	1	1	1	1	1	0.042	0	0	1		
FALSE	IsMasterProtein	P20809	Interleukin-11 OS=Homo sapiens GN=IL11 PE=1 SV=1	4.020100503	1	2	1	1	199	21.416	10.62		3589	ENSG00000095752	IL11	19	cell communication;cell differentiation;regulation of biological process	cytoplasm;extracellular	protein binding	Pf07400	1.069	1.111	1.332	1.128	1.471	1.265	1.256	0.79	0.502	47.6	50.9	52.9	63.4	53.7	70	60.2	59.8	37.6	23.9	1	1	1	1	1	1	1	1	1	1	0.166	0			26.56	1
FALSE	IsMasterProtein	P20810-6	Isoform 6 of Calpastatin OS=Homo sapiens GN=CAST	33.24905183	22	110	18	1	791	84.891	5.36		831	ENSG00000153113	CAST	5	cell differentiation;regulation of biological process	cytoplasm;cytosol;endoplasmic reticulum;membrane;nucleus	enzyme regulator activity;protein binding;RNA binding	Pf00748	1.008	1.053	0.996	0.935	0.789	0.786	0.738	0.751	0.788	7068.9	7126.8	7445.8	7041	6611.1	5580.4	5555.4	5213.9	5306	5568.3	27	27	27	27	27	27	27	27	27	27	4.217	5	193.5695927	22	1063.426829	20
FALSE	IsMasterProtein	P20930	Filaggrin OS=Homo sapiens GN=FLG PE=1 SV=3	0.517114011	2	2	2	1	4061	434.922	9.25		2312	ENSG00000143631	FLG	1	cell differentiation;development	nucleus	metal ion binding;protein binding;structural molecule activity	Pf01023																														0.018	0	1.908746362	2		
FALSE	IsMasterProtein	P20933	N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase OS=Homo sapiens GN=AGA PE=1 SV=2	5.202312139	2	4	2	1	346	37.184	6.28		175	ENSG00000038002	AGA	4	metabolic process	endoplasmic reticulum;vacuole	catalytic activity;protein binding	Pf01112	0.997	1.005	0.862	0.597	0.422	0.269	0.151	0.132	0.108	508.3	507	510.6	438.1	303.7	214.5	136.9	76.8	67.1	55.1	2	2	2	2	2	2	2	2	2	2	0.259	0	5.932318449	2	28.35	2
FALSE	IsMasterProtein	P20936	Ras GTPase-activating protein 1 OS=Homo sapiens GN=RASA1 PE=1 SV=1	10.0286533	10	23	10	1	1047	116.329	6.54		5921	ENSG00000145715	RASA1	5	cell differentiation;cell organization and biogenesis;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane	enzyme regulator activity;protein binding	"Pf00017, Pf00018, Pf00168, Pf00169, Pf00616, Pf14604"	1.022	1.019	0.873	0.466	0.232	0.155	0.112	0.084	0.074	3477	3553.5	3544.1	3037.1	1621.6	807.7	540.2	390.7	293.1	256.7	9	9	9	9	9	9	9	9	9	9	0.572	0	38.93262935	10	218.92	9
FALSE	IsMasterProtein	P20962	Parathymosin OS=Homo sapiens GN=PTMS PE=1 SV=2	23.52941176	4	53	4	1	102	11.523	4.16		5763	ENSG00000159335	PTMS	12	metabolic process	nucleus			1.019	1.085	1.022	0.927	0.827	0.778	0.738	0.693	0.687	5746.8	5858.3	6233.6	5872.5	5326.8	4752.3	4468.3	4242.2	3982.7	3950.2	4	4	4	4	4	4	4	4	4	4	20.544	0	108.7843158	4	818.29	4
FALSE	IsMasterProtein	P21127	Cyclin-dependent kinase 11B OS=Homo sapiens GN=CDK11B PE=1 SV=3	17.86163522	15	28	2	1	795	92.65	5.57		984		CDK11B	1	cell death;cell organization and biogenesis;cell proliferation;metabolic process;regulation of biological process	cytoplasm;nucleus	catalytic activity;nucleotide binding;protein binding;RNA binding	"Pf00069, Pf07714, Pf14531"	0.697	0.503	0.327	0.24	0.159	0.106	0.071	0.069	0.061	4704.4	3277.1	2366.8	1537.4	1129.6	746.1	497.6	331.8	324.1	288.3	12	12	12	12	12	12	12	12	12	12	1.119	11	46.90655351	15	197.3295024	12
FALSE	IsMasterProtein	P21127-4	Isoform 3 of Cyclin-dependent kinase 11B OS=Homo sapiens GN=CDK11B	26.2472885	10	17	1	1	461	51.892	5.19				CDC2L2		metabolic process		catalytic activity;nucleotide binding	"Pf00069, Pf07714, Pf14531"																														1.054	0	27.60744095	10	139.7397944	7
FALSE	IsMasterProtein	P21266	Glutathione S-transferase Mu 3 OS=Homo sapiens GN=GSTM3 PE=1 SV=3	31.55555556	7	16	6	1	225	26.542	5.54		2947	ENSG00000134202	GSTM3	1	metabolic process;response to stimulus	cytoplasm;cytosol;nucleus	catalytic activity;protein binding	"Pf00043, Pf02798, Pf14497"	1.046	0.997	0.71	0.402	0.282	0.179	0.115	0.081	0.064	997	1042.9	994.3	707.4	400.8	281.1	178.9	114.3	80.4	63.8	4	4	4	4	4	4	4	4	4	4	1.336	0	32.36996722	7	144.5048053	7
FALSE	IsMasterProtein	P21281	"V-type proton ATPase subunit B, brain isoform OS=Homo sapiens GN=ATP6V1B2 PE=1 SV=3"	58.90410959	23	114	23	1	511	56.465	5.81		526	ENSG00000147416	ATP6V1B2	8	cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;membrane	catalytic activity;nucleotide binding;protein binding;transporter activity	"Pf00006, Pf00306, Pf02874"	1.024	1.073	0.994	0.868	0.626	0.481	0.343	0.215	0.099	9949.9	10190.1	10675.6	9892.5	8641	6224.7	4789.6	3411.7	2134.9	985.5	28	28	28	28	28	28	28	28	28	28	9	0	247.8375388	23	1671.979301	22
FALSE	IsMasterProtein	P21283	V-type proton ATPase subunit C 1 OS=Homo sapiens GN=ATP6V1C1 PE=1 SV=4	61.78010471	24	73	24	1	382	43.914	7.46		528	ENSG00000155097	ATP6V1C1	8	cell organization and biogenesis;cellular homeostasis;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;membrane	catalytic activity;protein binding;transporter activity	Pf03223	0.971	1.008	0.801	0.553	0.241	0.096	0.047	0.036	0.027	13932.4	13524.7	14050.6	11165.9	7709.1	3357.5	1336.6	649.9	497.2	375	26	26	26	26	26	26	26	26	26	26	10.721	0	133.37126	23	962.8581453	23
FALSE	IsMasterProtein	P21291	Cysteine and glycine-rich protein 1 OS=Homo sapiens GN=CSRP1 PE=1 SV=3	52.33160622	9	17	9	1	193	20.554	8.57		1465	ENSG00000159176	CSRP1	1		nucleus	metal ion binding;RNA binding	Pf00412	0.952	0.994	0.835	0.797	0.628	0.586	0.493	0.495	0.403	1676.6	1595.5	1666.8	1399.8	1335.5	1052.4	982.5	826.8	829.5	675.2	6	6	6	6	6	6	6	6	6	6	3.394	0	30.95115471	8	170.045399	9
