"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp. q-value"	"Sum PEP Score"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Found in Sample: [S1] F1: 126, Control, drugS"	"Found in Sample: [S3] F1: 127N, Sample, drugS"	"Found in Sample: [S4] F1: 127C, Sample, drugS"	"Found in Sample: [S5] F1: 128N, Sample, drugS"	"Found in Sample: [S6] F1: 128C, Sample, drugS"	"Found in Sample: [S7] F1: 129N, Sample, drugS"	"Found in Sample: [S8] F1: 129C, Sample, drugS"	"Found in Sample: [S9] F1: 130N, Sample, drugS"	"Found in Sample: [S10] F1: 130C, Sample, drugS"	"Found in Sample: [S11] F1: 131, Sample, drugS"	"Modifications"	"Area: 126, drugS"	"Area: 127N, drugS"	"Area: 127C, drugS"	"Area: 128N, drugS"	"Area: 128C, drugS"	"Area: 129N, drugS"	"Area: 129C, drugS"	"Area: 130N, drugS"	"Area: 130C, drugS"	"Area: 131, drugS"	"Abundance Ratio: (127N, drugS) / (126, drugS)"	"Abundance Ratio: (127C, drugS) / (126, drugS)"	"Abundance Ratio: (128N, drugS) / (126, drugS)"	"Abundance Ratio: (128C, drugS) / (126, drugS)"	"Abundance Ratio: (129N, drugS) / (126, drugS)"	"Abundance Ratio: (129C, drugS) / (126, drugS)"	"Abundance Ratio: (130N, drugS) / (126, drugS)"	"Abundance Ratio: (130C, drugS) / (126, drugS)"	"Abundance Ratio: (131, drugS) / (126, drugS)"	"Abundance: F1: 126, Control, drugS"	"Abundance: F1: 127N, Sample, drugS"	"Abundance: F1: 127C, Sample, drugS"	"Abundance: F1: 128N, Sample, drugS"	"Abundance: F1: 128C, Sample, drugS"	"Abundance: F1: 129N, Sample, drugS"	"Abundance: F1: 129C, Sample, drugS"	"Abundance: F1: 130N, Sample, drugS"	"Abundance: F1: 130C, Sample, drugS"	"Abundance: F1: 131, Sample, drugS"	"Abundances Count: F1: 126, Control, drugS"	"Abundances Count: F1: 127N, Sample, drugS"	"Abundances Count: F1: 127C, Sample, drugS"	"Abundances Count: F1: 128N, Sample, drugS"	"Abundances Count: F1: 128C, Sample, drugS"	"Abundances Count: F1: 129N, Sample, drugS"	"Abundances Count: F1: 129C, Sample, drugS"	"Abundances Count: F1: 130N, Sample, drugS"	"Abundances Count: F1: 130C, Sample, drugS"	"Abundances Count: F1: 131, Sample, drugS"	"emPAI"	"# Razor Peptides"	"Score Sequest HT"	"# Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"Q15291-2"	"Isoform 2 of Retinoblastoma-binding protein 5 OS=Homo sapiens GN=RBBP5"	"0"	"78.1544978871923"	"33.8"	"15"	"22"	"1"	"1"	"500"	"55.037"	"4.96"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.1e6"	"1.7e6"	"2.5e6"	"2.1e6"	"2.2e6"	"2.2e6"	"2.4e6"	"2.3e6"	"2.4e6"	"2.2e6"	"0.819"	"1.166"	"0.978"	"1.058"	"1.052"	"1.132"	"1.080"	"1.130"	"1.063"	"59.1"	"48.4"	"68.9"	"57.8"	"62.5"	"62.2"	"66.9"	"63.8"	"66.8"	"62.8"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"3.758"	"0"	"86.8044836521149"	"15"
"False"	"High"	"IsMasterProtein"	"Q09028"	"Histone-binding protein RBBP4 OS=Homo sapiens GN=RBBP4 PE=1 SV=3"	"0"	"78.0009749129079"	"35.0588235294118"	"12"	"46"	"7"	"1"	"425"	"47.626"	"4.89"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.7e8"	"1.7e8"	"2.0e8"	"2.0e8"	"2.0e8"	"1.9e8"	"2.2e8"	"2.2e8"	"2.0e8"	"1.9e8"	"0.984"	"1.091"	"1.165"	"1.206"	"1.253"	"1.246"	"1.295"	"1.222"	"1.134"	"3230.2"	"3178.0"	"3523.3"	"3763.7"	"3896.0"	"4047.7"	"4023.4"	"4183.6"	"3948.3"	"3661.8"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"13.125"	"0"	"166.971932172775"	"12"
"False"	"High"	"IsMasterProtein"	"P23396"	"40S ribosomal protein S3 OS=Homo sapiens GN=RPS3 PE=1 SV=2"	"0"	"77.9831253923018"	"61.3168724279835"	"14"	"38"	"14"	"1"	"243"	"26.671"	"9.66"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.2e8"	"3.3e8"	"4.3e8"	"4.0e8"	"3.9e8"	"4.3e8"	"4.8e8"	"4.6e8"	"4.2e8"	"3.8e8"	"0.907"	"1.064"	"1.076"	"1.051"	"1.154"	"1.186"	"1.239"	"1.086"	"1.021"	"4336.7"	"3931.7"	"4612.8"	"4667.5"	"4559.2"	"5002.8"	"5144.7"	"5374.3"	"4708.7"	"4425.7"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"19.691"	"0"	"123.186625242233"	"14"
"False"	"High"	"IsMasterProtein"	"P25098"	"Beta-adrenergic receptor kinase 1 OS=Homo sapiens GN=ADRBK1 PE=1 SV=2"	"0"	"77.7931246090281"	"25.2539912917271"	"14"	"18"	"14"	"1"	"689"	"79.522"	"7.28"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.8e7"	"3.4e7"	"5.4e7"	"5.1e7"	"4.4e7"	"4.5e7"	"4.2e7"	"4.5e7"	"4.0e7"	"3.7e7"	"0.935"	"1.492"	"1.367"	"1.234"	"1.232"	"1.199"	"1.246"	"1.142"	"1.053"	"2642.7"	"2470.5"	"3942.1"	"3612.2"	"3260.0"	"3256.9"	"3167.5"	"3292.3"	"3019.0"	"2781.7"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"1.512"	"0"	"79.6651422977448"	"14"
"False"	"High"	"IsMasterProtein"	"Q9UKN8"	"General transcription factor 3C polypeptide 4 OS=Homo sapiens GN=GTF3C4 PE=1 SV=2"	"0"	"77.777508075355"	"26.8856447688564"	"18"	"22"	"18"	"1"	"822"	"91.923"	"6.65"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.4e7"	"2.1e7"	"2.5e7"	"2.5e7"	"2.5e7"	"2.7e7"	"2.8e7"	"2.8e7"	"2.5e7"	"2.3e7"	"0.918"	"1.057"	"1.089"	"1.096"	"1.196"	"1.200"	"1.236"	"1.128"	"1.043"	"2929.9"	"2688.8"	"3096.3"	"3190.3"	"3212.3"	"3505.1"	"3515.3"	"3622.0"	"3304.9"	"3055.2"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"1.183"	"0"	"84.0065453052521"	"18"
"False"	"High"	"IsMasterProtein"	"P55795"	"Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens GN=HNRNPH2 PE=1 SV=1"	"0"	"77.4554055751116"	"26.2806236080178"	"8"	"28"	"4"	"1"	"449"	"49.232"	"6.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.2e6"	"7.5e6"	"9.3e6"	"9.0e6"	"9.9e6"	"1.1e7"	"1.0e7"	"1.1e7"	"9.9e6"	"8.6e6"	"0.901"	"1.082"	"1.087"	"1.150"	"1.283"	"1.235"	"1.310"	"1.185"	"1.047"	"1090.8"	"982.5"	"1180.6"	"1186.1"	"1254.7"	"1399.5"	"1346.9"	"1428.5"	"1292.6"	"1142.1"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"3.786"	"0"	"110.683697462082"	"8"
"False"	"High"	"IsMasterProtein"	"Q9HC35"	"Echinoderm microtubule-associated protein-like 4 OS=Homo sapiens GN=EML4 PE=1 SV=3"	"0"	"77.2841502777331"	"18.8583078491335"	"17"	"28"	"17"	"1"	"981"	"108.848"	"6.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.2e7"	"3.9e7"	"4.7e7"	"4.8e7"	"4.7e7"	"4.8e7"	"5.3e7"	"5.1e7"	"5.0e7"	"4.4e7"	"0.941"	"1.068"	"1.107"	"1.107"	"1.152"	"1.174"	"1.200"	"1.108"	"1.030"	"3463.0"	"3258.0"	"3697.9"	"3833.9"	"3832.7"	"3988.4"	"4064.9"	"4156.1"	"3838.7"	"3566.6"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"1.36"	"0"	"97.9913105964661"	"17"
"False"	"High"	"IsMasterProtein"	"P04183"	"Thymidine kinase, cytosolic OS=Homo sapiens GN=TK1 PE=1 SV=2"	"0"	"77.2785246277043"	"44.017094017094"	"9"	"35"	"9"	"1"	"234"	"25.452"	"8.51"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.9e8"	"2.7e8"	"3.0e8"	"2.9e8"	"3.2e8"	"2.9e8"	"3.2e8"	"3.3e8"	"3.0e8"	"2.5e8"	"0.978"	"1.083"	"1.137"	"1.174"	"1.199"	"1.196"	"1.243"	"1.183"	"1.034"	"3105.3"	"3035.5"	"3363.0"	"3529.7"	"3644.1"	"3724.3"	"3714.7"	"3858.5"	"3674.2"	"3209.4"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"19.535"	"0"	"123.167017698288"	"9"
"False"	"High"	"IsMasterProtein"	"P49448"	"Glutamate dehydrogenase 2, mitochondrial OS=Homo sapiens GN=GLUD2 PE=1 SV=2"	"0"	"77.27086587621"	"29.2114695340502"	"13"	"28"	"2"	"1"	"558"	"61.395"	"8.46"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.4e6"	"3.2e6"	"3.1e6"	"3.5e6"	"3.7e6"	"3.9e6"	"3.5e6"	"3.7e6"	"3.4e6"	"3.4e6"	"0.997"	"0.952"	"1.087"	"1.123"	"1.196"	"1.094"	"1.162"	"1.054"	"1.042"	"195.0"	"194.5"	"185.7"	"211.9"	"219.0"	"233.3"	"213.4"	"226.5"	"205.5"	"203.1"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2"	"2.728"	"0"	"104.880177259445"	"13"
"False"	"High"	"IsMasterProtein"	"P09493-2"	"Isoform 2 of Tropomyosin alpha-1 chain OS=Homo sapiens GN=TPM1"	"0"	"77.2592497670027"	"50.4385964912281"	"12"	"50"	"0"	"1"	"228"	"26.664"	"4.82"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	""	""	""	""	""	""	""	""	""	""	""	"1.034"	"1.131"	"1.253"	"1.273"	"1.346"	"1.324"	"1.446"	"1.228"	"1.140"	"737.3"	"762.0"	"834.2"	"924.0"	"938.5"	"992.6"	"976.3"	"1065.9"	"905.5"	"840.2"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"21.539"	"5"	"163.158480882645"	"12"
"False"	"High"	"IsMasterProtein"	"Q86UV5-5"	"Isoform 5 of Ubiquitin carboxyl-terminal hydrolase 48 OS=Homo sapiens GN=USP48"	"0"	"77.2144012459778"	"34.5489443378119"	"15"	"26"	"1"	"1"	"521"	"59.415"	"5.21"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.0e6"	"4.9e6"	"5.1e6"	"5.5e6"	"5.3e6"	"5.5e6"	"5.5e6"	"5.5e6"	"5.7e6"	"5.3e6"	"0.987"	"1.030"	"1.101"	"1.059"	"1.111"	"1.098"	"1.096"	"1.148"	"1.056"	"128.2"	"126.5"	"132.0"	"141.1"	"135.7"	"142.4"	"140.7"	"140.5"	"147.2"	"135.4"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"2.652"	"0"	"96.0659680366516"	"15"
"False"	"High"	"IsMasterProtein"	"P32322-3"	"Isoform 3 of Pyrroline-5-carboxylate reductase 1, mitochondrial OS=Homo sapiens GN=PYCR1"	"0"	"77.1914249241011"	"30.3468208092486"	"7"	"20"	"6"	"1"	"346"	"35.958"	"7.61"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.7e7"	"3.8e7"	"4.2e7"	"5.0e7"	"4.4e7"	"5.1e7"	"4.4e7"	"5.0e7"	"4.3e7"	"5.1e7"	"0.928"	"1.052"	"1.087"	"1.100"	"1.181"	"1.216"	"1.240"	"1.124"	"1.067"	"2091.4"	"1940.8"	"2200.4"	"2272.8"	"2300.9"	"2469.0"	"2543.0"	"2593.2"	"2350.8"	"2232.0"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"6.743"	"2"	"84.8596255779266"	"7"
"False"	"High"	"IsMasterProtein"	"P49721"	"Proteasome subunit beta type-2 OS=Homo sapiens GN=PSMB2 PE=1 SV=1"	"0"	"77.1606942935782"	"37.3134328358209"	"7"	"39"	"7"	"1"	"201"	"22.822"	"7.02"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Acetyl [N-Term]"	"7.3e8"	"8.0e8"	"7.8e8"	"9.0e8"	"9.1e8"	"1.0e9"	"8.8e8"	"1.0e9"	"8.1e8"	"7.3e8"	"0.980"	"1.099"	"1.119"	"1.256"	"1.238"	"1.227"	"1.264"	"1.191"	"1.044"	"4696.1"	"4603.5"	"5160.2"	"5256.7"	"5896.7"	"5814.8"	"5762.8"	"5937.7"	"5592.1"	"4901.6"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"14"	"33.551"	"0"	"133.922328233719"	"7"
"False"	"High"	"IsMasterProtein"	"O00154"	"Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens GN=ACOT7 PE=1 SV=3"	"0"	"77.1464101795353"	"36.0526315789474"	"12"	"31"	"12"	"1"	"380"	"41.769"	"8.54"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.0e8"	"9.2e7"	"1.2e8"	"1.1e8"	"1.1e8"	"1.3e8"	"1.2e8"	"1.4e8"	"1.1e8"	"1.0e8"	"0.970"	"1.098"	"1.125"	"1.143"	"1.230"	"1.204"	"1.275"	"1.132"	"1.077"	"2867.9"	"2782.6"	"3148.3"	"3225.5"	"3276.7"	"3527.8"	"3452.5"	"3657.8"	"3246.2"	"3088.7"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"16"	"7.111"	"0"	"106.841774463654"	"12"
"False"	"High"	"IsMasterProtein"	"Q9UL15-2"	"Isoform 2 of BAG family molecular chaperone regulator 5 OS=Homo sapiens GN=BAG5"	"0"	"77.104047002546"	"32.7868852459016"	"12"	"18"	"12"	"1"	"488"	"55.992"	"6"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.6e7"	"1.4e7"	"1.7e7"	"1.7e7"	"1.7e7"	"1.8e7"	"1.9e7"	"1.9e7"	"1.7e7"	"1.5e7"	"0.942"	"1.096"	"1.113"	"1.119"	"1.196"	"1.199"	"1.205"	"1.130"	"1.048"	"2734.8"	"2576.1"	"2998.6"	"3043.0"	"3061.5"	"3270.7"	"3279.4"	"3296.6"	"3089.3"	"2866.0"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"2.857"	"0"	"76.9149031639099"	"12"
"False"	"High"	"IsMasterProtein"	"P46108"	"Adapter molecule crk OS=Homo sapiens GN=CRK PE=1 SV=2"	"0"	"76.9351563421466"	"42.7631578947368"	"10"	"22"	"10"	"1"	"304"	"33.81"	"5.55"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.6e7"	"7.0e7"	"7.8e7"	"7.8e7"	"7.9e7"	"8.3e7"	"8.6e7"	"8.6e7"	"8.3e7"	"7.5e7"	"0.947"	"1.092"	"1.105"	"1.114"	"1.176"	"1.171"	"1.187"	"1.127"	"1.060"	"2850.2"	"2697.8"	"3112.0"	"3149.2"	"3176.0"	"3352.2"	"3338.2"	"3382.3"	"3213.5"	"3022.6"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"7.799"	"0"	"99.7327086925507"	"10"
"False"	"High"	"IsMasterProtein"	"Q9BRX5"	"DNA replication complex GINS protein PSF3 OS=Homo sapiens GN=GINS3 PE=1 SV=1"	"0"	"76.7658842884352"	"52.7777777777778"	"9"	"19"	"9"	"1"	"216"	"24.519"	"5.34"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.2e7"	"6.9e7"	"7.8e7"	"8.2e7"	"8.2e7"	"8.2e7"	"8.6e7"	"8.5e7"	"7.9e7"	"7.1e7"	"0.934"	"1.120"	"1.123"	"1.119"	"1.161"	"1.176"	"1.219"	"1.137"	"1.022"	"2115.2"	"1975.3"	"2368.4"	"2375.5"	"2366.8"	"2456.2"	"2487.6"	"2577.9"	"2404.3"	"2162.5"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"12"	"9"	"0"	"79.1537325382233"	"9"
"False"	"High"	"IsMasterProtein"	"Q9Y294"	"Histone chaperone ASF1A OS=Homo sapiens GN=ASF1A PE=1 SV=1"	"0"	"76.704212277329"	"48.0392156862745"	"6"	"15"	"5"	"1"	"204"	"22.954"	"4.41"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.7e7"	"7.9e7"	"8.7e7"	"9.3e7"	"8.8e7"	"9.1e7"	"8.8e7"	"8.9e7"	"8.2e7"	"7.3e7"	"0.952"	"1.115"	"1.135"	"1.161"	"1.214"	"1.212"	"1.249"	"1.132"	"1.074"	"1473.3"	"1402.1"	"1642.3"	"1672.4"	"1710.2"	"1788.2"	"1786.2"	"1840.5"	"1668.3"	"1582.7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"18.953"	"0"	"73.6992175579071"	"6"
"False"	"High"	"IsMasterProtein"	"O43314"	"Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2 OS=Homo sapiens GN=PPIP5K2 PE=1 SV=3"	"0"	"76.6310054556131"	"15.929203539823"	"18"	"26"	"15"	"1"	"1243"	"140.318"	"8.22"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.2e7"	"3.4e7"	"4.2e7"	"4.3e7"	"3.9e7"	"4.4e7"	"4.6e7"	"5.1e7"	"4.4e7"	"4.0e7"	"0.919"	"1.100"	"1.082"	"1.081"	"1.187"	"1.202"	"1.235"	"1.172"	"1.054"	"3222.8"	"2960.2"	"3546.4"	"3487.8"	"3484.4"	"3825.0"	"3873.7"	"3980.8"	"3775.6"	"3397.5"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"0.889"	"3"	"88.9897155761719"	"18"
"False"	"High"	"IsMasterProtein"	"P02538"	"Keratin, type II cytoskeletal 6A OS=Homo sapiens GN=KRT6A PE=1 SV=3"	"0"	"76.6246247152858"	"27.4822695035461"	"17"	"35"	"1"	"1"	"564"	"60.008"	"8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.1e6"	"2.7e6"	"5.5e5"	"6.2e5"	"8.8e5"	"7.6e5"	"5.5e5"	"7.0e5"	"7.6e5"	"6.5e5"	"1.251"	"0.257"	"0.287"	"0.410"	"0.354"	"0.257"	"0.324"	"0.355"	"0.302"	"173.3"	"216.8"	"44.6"	"49.7"	"71.0"	"61.4"	"44.5"	"56.1"	"61.6"	"52.3"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"3.354"	"0"	"111.906171560287"	"17"
"False"	"High"	"IsMasterProtein"	"O00291"	"Huntingtin-interacting protein 1 OS=Homo sapiens GN=HIP1 PE=1 SV=5"	"0"	"76.6174875070728"	"20.8293153326905"	"20"	"22"	"20"	"1"	"1037"	"116.148"	"5.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.3e7"	"1.2e7"	"1.4e7"	"1.5e7"	"1.5e7"	"1.7e7"	"1.5e7"	"1.6e7"	"1.5e7"	"1.4e7"	"0.933"	"1.067"	"1.090"	"1.125"	"1.223"	"1.173"	"1.227"	"1.135"	"1.032"	"3000.5"	"2798.2"	"3202.0"	"3271.8"	"3374.3"	"3668.2"	"3520.6"	"3682.3"	"3405.0"	"3097.2"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"1.084"	"0"	"77.5737652778625"	"20"
"False"	"High"	"IsMasterProtein"	"O95239"	"Chromosome-associated kinesin KIF4A OS=Homo sapiens GN=KIF4A PE=1 SV=3"	"0"	"76.6053942667497"	"15.2597402597403"	"18"	"22"	"17"	"1"	"1232"	"139.794"	"6.27"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"9.3e6"	"8.0e6"	"9.6e6"	"9.7e6"	"9.8e6"	"1.1e7"	"1.1e7"	"1.2e7"	"1.0e7"	"9.8e6"	"0.917"	"1.082"	"1.089"	"1.115"	"1.225"	"1.211"	"1.270"	"1.191"	"1.076"	"2732.2"	"2504.4"	"2957.3"	"2975.2"	"3046.3"	"3346.4"	"3307.7"	"3469.8"	"3253.8"	"2938.5"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"0.713"	"1"	"83.4120926856995"	"18"
"False"	"High"	"IsMasterProtein"	"P49247"	"Ribose-5-phosphate isomerase OS=Homo sapiens GN=RPIA PE=1 SV=3"	"0"	"76.5507154355668"	"43.4083601286174"	"10"	"21"	"10"	"1"	"311"	"33.248"	"8.54"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.6e7"	"8.1e7"	"9.7e7"	"8.8e7"	"9.7e7"	"9.2e7"	"1.0e8"	"9.0e7"	"9.5e7"	"8.0e7"	"0.986"	"1.070"	"1.123"	"1.201"	"1.234"	"1.214"	"1.221"	"1.168"	"1.056"	"2210.2"	"2179.8"	"2364.3"	"2481.2"	"2654.4"	"2727.5"	"2683.2"	"2699.4"	"2582.6"	"2333.1"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"6.943"	"0"	"84.1484296321869"	"10"
"False"	"High"	"IsMasterProtein"	"Q96K17"	"Transcription factor BTF3 homolog 4 OS=Homo sapiens GN=BTF3L4 PE=1 SV=1"	"0"	"76.4539418958561"	"47.4683544303797"	"7"	"31"	"5"	"1"	"158"	"17.26"	"6.35"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.6e8"	"4.1e8"	"4.5e8"	"4.5e8"	"4.9e8"	"5.0e8"	"4.9e8"	"5.3e8"	"4.6e8"	"4.5e8"	"0.925"	"1.059"	"1.098"	"1.095"	"1.139"	"1.155"	"1.186"	"1.110"	"1.037"	"2612.8"	"2416.3"	"2767.4"	"2867.6"	"2861.1"	"2975.4"	"3016.7"	"3099.0"	"2899.3"	"2709.1"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"128.155"	"0"	"102.207376003265"	"7"
"False"	"High"	"IsMasterProtein"	"Q14141"	"Septin-6 OS=Homo sapiens GN=SEPT6 PE=1 SV=4"	"0"	"76.3853251311871"	"26.4976958525346"	"8"	"26"	"4"	"1"	"434"	"49.685"	"6.67"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.2e7"	"2.9e7"	"3.6e7"	"3.5e7"	"3.6e7"	"3.6e7"	"3.8e7"	"3.8e7"	"3.6e7"	"3.2e7"	"0.964"	"1.090"	"1.092"	"1.136"	"1.174"	"1.214"	"1.231"	"1.134"	"1.042"	"1012.9"	"976.7"	"1103.6"	"1105.7"	"1150.5"	"1188.7"	"1229.9"	"1246.9"	"1148.8"	"1055.1"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"3.924"	"0"	"93.542010307312"	"8"
"False"	"High"	"IsMasterProtein"	"P07355-2"	"Isoform 2 of Annexin A2 OS=Homo sapiens GN=ANXA2"	"0"	"76.3560080285579"	"40.6162464985994"	"13"	"22"	"13"	"1"	"357"	"40.386"	"8.37"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.9e7"	"2.6e7"	"3.4e7"	"3.5e7"	"3.2e7"	"3.6e7"	"3.6e7"	"3.8e7"	"3.4e7"	"3.1e7"	"0.901"	"1.124"	"1.157"	"1.105"	"1.225"	"1.227"	"1.257"	"1.190"	"0.986"	"2706.1"	"2437.0"	"3041.5"	"3130.4"	"2991.5"	"3315.5"	"3320.5"	"3401.1"	"3220.0"	"2668.1"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"4.248"	"0"	"93.6846895217896"	"13"
"False"	"High"	"IsMasterProtein"	"Q53FZ2"	"Acyl-coenzyme A synthetase ACSM3, mitochondrial OS=Homo sapiens GN=ACSM3 PE=1 SV=2"	"0"	"76.3068376471665"	"25.2559726962457"	"13"	"22"	"13"	"1"	"586"	"66.111"	"9.04"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.8e7"	"4.2e7"	"5.2e7"	"5.0e7"	"5.4e7"	"5.5e7"	"5.5e7"	"5.7e7"	"5.9e7"	"5.1e7"	"0.899"	"1.100"	"1.104"	"1.088"	"1.193"	"1.182"	"1.258"	"1.172"	"1.071"	"3004.0"	"2701.8"	"3304.8"	"3316.0"	"3267.1"	"3583.1"	"3551.3"	"3778.1"	"3519.4"	"3218.5"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"2.472"	"0"	"88.7638697624207"	"13"
"False"	"High"	"IsMasterProtein"	"Q6PKG0"	"La-related protein 1 OS=Homo sapiens GN=LARP1 PE=1 SV=2"	"0"	"76.2782621437353"	"18.8868613138686"	"18"	"27"	"18"	"1"	"1096"	"123.434"	"8.82"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.6e7"	"3.0e7"	"3.6e7"	"3.7e7"	"3.6e7"	"3.6e7"	"4.0e7"	"4.0e7"	"3.6e7"	"3.1e7"	"0.915"	"1.057"	"1.077"	"1.087"	"1.155"	"1.199"	"1.204"	"1.095"	"1.006"	"3895.5"	"3566.1"	"4117.2"	"4193.9"	"4232.8"	"4499.6"	"4669.9"	"4690.5"	"4265.1"	"3917.1"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"1.154"	"0"	"91.5694994926453"	"18"
"False"	"High"	"IsMasterProtein"	"P68036-3"	"Isoform 3 of Ubiquitin-conjugating enzyme E2 L3 OS=Homo sapiens GN=UBE2L3"	"0"	"76.2436714261612"	"41.0377358490566"	"7"	"59"	"7"	"1"	"212"	"23.989"	"8.75"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.2e9"	"3.9e9"	"4.1e9"	"4.9e9"	"4.2e9"	"4.9e9"	"5.1e9"	"5.2e9"	"4.4e9"	"4.2e9"	"0.927"	"1.123"	"1.134"	"1.127"	"1.159"	"1.217"	"1.175"	"1.135"	"1.042"	"5471.8"	"5072.9"	"6144.5"	"6203.8"	"6164.4"	"6341.5"	"6659.2"	"6430.0"	"6209.9"	"5699.9"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"13"	"30.623"	"0"	"208.772891044617"	"7"
