"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp. q-value"	"Sum PEP Score"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Found in Sample: [S11] F2: 126, Sample, drugX"	"Found in Sample: [S12] F2: 127N, Sample, drugX"	"Found in Sample: [S13] F2: 127C, Sample, drugX"	"Found in Sample: [S14] F2: 128N, Sample, drugX"	"Found in Sample: [S15] F2: 128C, Sample, drugX"	"Found in Sample: [S16] F2: 129N, Sample, drugX"	"Found in Sample: [S17] F2: 129C, Sample, drugX"	"Found in Sample: [S18] F2: 130N, Sample, drugX"	"Found in Sample: [S19] F2: 130C, Sample, drugX"	"Found in Sample: [S20] F2: 131, Sample, drugX"	"Modifications"	"Area: 126, drugX"	"Area: 127N, drugX"	"Area: 127C, drugX"	"Area: 128N, drugX"	"Area: 128C, drugX"	"Area: 129N, drugX"	"Area: 129C, drugX"	"Area: 130N, drugX"	"Area: 130C, drugX"	"Area: 131, drugX"	"Abundance Ratio: (127N, drugX) / (126, drugX)"	"Abundance Ratio: (127C, drugX) / (126, drugX)"	"Abundance Ratio: (128N, drugX) / (126, drugX)"	"Abundance Ratio: (128C, drugX) / (126, drugX)"	"Abundance Ratio: (129N, drugX) / (126, drugX)"	"Abundance Ratio: (129C, drugX) / (126, drugX)"	"Abundance Ratio: (130N, drugX) / (126, drugX)"	"Abundance Ratio: (130C, drugX) / (126, drugX)"	"Abundance Ratio: (131, drugX) / (126, drugX)"	"Abundance: F2: 126, Sample, drugX"	"Abundance: F2: 127N, Sample, drugX"	"Abundance: F2: 127C, Sample, drugX"	"Abundance: F2: 128N, Sample, drugX"	"Abundance: F2: 128C, Sample, drugX"	"Abundance: F2: 129N, Sample, drugX"	"Abundance: F2: 129C, Sample, drugX"	"Abundance: F2: 130N, Sample, drugX"	"Abundance: F2: 130C, Sample, drugX"	"Abundance: F2: 131, Sample, drugX"	"Abundances Count: F2: 126, Sample, drugX"	"Abundances Count: F2: 127N, Sample, drugX"	"Abundances Count: F2: 127C, Sample, drugX"	"Abundances Count: F2: 128N, Sample, drugX"	"Abundances Count: F2: 128C, Sample, drugX"	"Abundances Count: F2: 129N, Sample, drugX"	"Abundances Count: F2: 129C, Sample, drugX"	"Abundances Count: F2: 130N, Sample, drugX"	"Abundances Count: F2: 130C, Sample, drugX"	"Abundances Count: F2: 131, Sample, drugX"	"emPAI"	"# Razor Peptides"	"Score Sequest HT"	"# Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"P50453"	"Serpin B9 OS=Homo sapiens GN=SERPINB9 PE=1 SV=1"	"0"	"162.990971819617"	"50.531914893617"	"16"	"57"	"15"	"1"	"376"	"42.376"	"5.86"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.3e8"	"5.6e8"	"6.5e8"	"6.6e8"	"6.2e8"	"6.1e8"	"6.4e8"	"6.7e8"	"5.3e8"	"4.4e8"	"0.787"	"0.920"	"0.951"	"0.942"	"0.916"	"0.917"	"0.994"	"0.736"	"0.734"	"7571.0"	"5958.6"	"6961.6"	"7200.5"	"7129.4"	"6937.9"	"6939.5"	"7527.1"	"5568.7"	"5557.5"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"15.681"	"0"	"180.576991558075"	"16"
"False"	"High"	"IsMasterProtein"	"P07355-2"	"Isoform 2 of Annexin A2 OS=Homo sapiens GN=ANXA2"	"0"	"162.947568108103"	"46.4985994397759"	"16"	"42"	"16"	"1"	"357"	"40.386"	"8.37"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.6e8"	"5.6e8"	"7.1e8"	"6.8e8"	"6.5e8"	"5.8e8"	"6.6e8"	"6.7e8"	"5.0e8"	"4.2e8"	"0.868"	"1.132"	"1.062"	"1.042"	"0.978"	"1.036"	"1.068"	"0.846"	"0.788"	"5681.8"	"4929.6"	"6433.7"	"6034.0"	"5920.8"	"5555.7"	"5887.9"	"6070.0"	"4807.3"	"4479.1"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"12.183"	"0"	"175.714762687683"	"16"
"False"	"High"	"IsMasterProtein"	"Q9NR09"	"Baculoviral IAP repeat-containing protein 6 OS=Homo sapiens GN=BIRC6 PE=1 SV=2"	"0"	"162.872034867562"	"8.15318097591106"	"27"	"28"	"27"	"1"	"4857"	"529.919"	"6.05"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.8e7"	"4.4e7"	"4.8e7"	"5.1e7"	"4.8e7"	"4.5e7"	"4.7e7"	"5.1e7"	"3.4e7"	"3.8e7"	"0.839"	"1.018"	"1.021"	"0.982"	"0.946"	"0.923"	"0.996"	"0.760"	"0.757"	"3637.1"	"3051.0"	"3704.3"	"3714.0"	"3570.7"	"3442.1"	"3358.8"	"3623.8"	"2764.4"	"2754.7"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"0.324"	"0"	"118.728549003601"	"27"
"False"	"High"	"IsMasterProtein"	"Q96HC4"	"PDZ and LIM domain protein 5 OS=Homo sapiens GN=PDLIM5 PE=1 SV=5"	"0"	"162.453468649886"	"37.248322147651"	"18"	"41"	"18"	"1"	"596"	"63.904"	"8.21"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.8e8"	"4.8e8"	"6.1e8"	"5.7e8"	"5.5e8"	"5.3e8"	"5.8e8"	"5.8e8"	"4.2e8"	"4.2e8"	"0.799"	"0.962"	"0.947"	"0.938"	"0.921"	"0.929"	"0.972"	"0.758"	"0.764"	"5665.4"	"4526.8"	"5447.4"	"5367.2"	"5311.6"	"5217.3"	"5260.6"	"5506.7"	"4292.3"	"4330.3"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"7.111"	"0"	"142.538031816483"	"18"
"False"	"High"	"IsMasterProtein"	"P12081"	"Histidine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=HARS PE=1 SV=2"	"0"	"162.222544203164"	"41.6502946954813"	"18"	"37"	"15"	"1"	"509"	"57.374"	"5.88"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.8e9"	"1.3e9"	"1.6e9"	"1.5e9"	"1.4e9"	"1.4e9"	"1.6e9"	"1.6e9"	"1.1e9"	"9.9e8"	"0.843"	"1.048"	"1.026"	"1.055"	"1.017"	"1.013"	"1.072"	"0.870"	"0.862"	"5442.7"	"4587.0"	"5704.0"	"5583.7"	"5739.8"	"5535.6"	"5512.2"	"5833.8"	"4735.8"	"4694.0"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"5.739"	"3"	"154.41524553299"	"18"
"False"	"High"	"IsMasterProtein"	"P54652"	"Heat shock-related 70 kDa protein 2 OS=Homo sapiens GN=HSPA2 PE=1 SV=1"	"0"	"161.826987530853"	"25.0391236306729"	"17"	"135"	"1"	"1"	"639"	"69.978"	"5.74"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.3e7"	"9.9e6"	"1.4e7"	"1.4e7"	"1.7e7"	"1.3e7"	"1.1e7"	"1.5e7"	"1.0e7"	"1.1e7"	"0.705"	"1.081"	"1.145"	"1.192"	"1.012"	"0.978"	"1.108"	"0.838"	"0.855"	"118.3"	"83.4"	"127.9"	"135.4"	"141.0"	"119.7"	"115.7"	"131.1"	"99.1"	"101.1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"1"	"6.552"	"0"	"449.247438907623"	"17"
"False"	"High"	"IsMasterProtein"	"Q13838-2"	"Isoform 2 of Spliceosome RNA helicase DDX39B OS=Homo sapiens GN=DDX39B"	"0"	"161.672886859729"	"35.4401805869075"	"13"	"50"	"5"	"1"	"443"	"50.647"	"5.88"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.7e8"	"4.4e8"	"4.8e8"	"4.9e8"	"4.8e8"	"4.6e8"	"5.0e8"	"5.1e8"	"4.3e8"	"4.0e8"	"0.778"	"0.882"	"0.878"	"0.861"	"0.844"	"0.870"	"0.928"	"0.716"	"0.664"	"8213.6"	"6388.7"	"7242.8"	"7213.2"	"7070.9"	"6930.5"	"7143.6"	"7621.7"	"5876.9"	"5456.8"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"11.69"	"10"	"200.761991977692"	"13"
"False"	"High"	"IsMasterProtein"	"P33993"	"DNA replication licensing factor MCM7 OS=Homo sapiens GN=MCM7 PE=1 SV=4"	"0"	"161.448882376846"	"37.2739916550765"	"20"	"34"	"20"	"1"	"719"	"81.257"	"6.46"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.2e8"	"2.9e8"	"3.2e8"	"3.1e8"	"2.9e8"	"2.5e8"	"2.6e8"	"2.9e8"	"2.2e8"	"2.2e8"	"0.854"	"1.094"	"1.013"	"0.947"	"0.867"	"0.859"	"0.933"	"0.747"	"0.771"	"4154.7"	"3546.1"	"4546.6"	"4210.1"	"3934.9"	"3601.9"	"3568.7"	"3876.6"	"3103.2"	"3201.9"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"3.292"	"0"	"134.618390083313"	"20"
"False"	"High"	"IsMasterProtein"	"Q01082"	"Spectrin beta chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTBN1 PE=1 SV=2"	"0"	"161.401446938876"	"14.0016920473773"	"24"	"28"	"24"	"1"	"2364"	"274.439"	"5.57"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.1e7"	"4.3e7"	"4.2e7"	"4.1e7"	"4.0e7"	"4.1e7"	"4.0e7"	"4.5e7"	"3.1e7"	"3.2e7"	"0.779"	"0.901"	"0.898"	"0.885"	"0.869"	"0.875"	"0.972"	"0.699"	"0.680"	"4024.1"	"3136.4"	"3627.3"	"3615.5"	"3560.7"	"3498.6"	"3521.7"	"3913.4"	"2812.8"	"2736.5"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"26"	"0.468"	"0"	"122.306580305099"	"24"
"False"	"High"	"IsMasterProtein"	"O60271"	"C-Jun-amino-terminal kinase-interacting protein 4 OS=Homo sapiens GN=SPAG9 PE=1 SV=4"	"0"	"161.130551765145"	"21.6502649507949"	"22"	"37"	"22"	"1"	"1321"	"146.115"	"5.15"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.3e8"	"2.3e8"	"3.0e8"	"3.1e8"	"2.9e8"	"2.7e8"	"2.7e8"	"3.0e8"	"2.2e8"	"2.3e8"	"0.805"	"0.950"	"0.943"	"0.918"	"0.863"	"0.864"	"0.931"	"0.691"	"0.697"	"6014.1"	"4843.3"	"5712.3"	"5670.9"	"5518.0"	"5191.7"	"5195.0"	"5601.6"	"4157.3"	"4190.7"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"1.468"	"0"	"146.987152338028"	"22"
"False"	"High"	"IsMasterProtein"	"P25786-2"	"Isoform Long of Proteasome subunit alpha type-1 OS=Homo sapiens GN=PSMA1"	"0"	"161.014056213267"	"52.4163568773234"	"14"	"68"	"14"	"1"	"269"	"30.22"	"6.99"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.4e9"	"1.0e9"	"1.2e9"	"1.2e9"	"1.1e9"	"1.1e9"	"1.2e9"	"1.3e9"	"9.2e8"	"8.2e8"	"0.856"	"0.978"	"0.966"	"0.967"	"0.951"	"0.983"	"1.031"	"0.814"	"0.758"	"6459.3"	"5529.7"	"6319.5"	"6241.5"	"6245.6"	"6144.4"	"6348.0"	"6658.6"	"5257.6"	"4899.0"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"77.476"	"0"	"255.664026021957"	"14"
"False"	"High"	"IsMasterProtein"	"Q13616"	"Cullin-1 OS=Homo sapiens GN=CUL1 PE=1 SV=2"	"0"	"160.621874134903"	"26.4175257731959"	"15"	"31"	"15"	"1"	"776"	"89.622"	"8"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.9e7"	"5.7e7"	"5.7e7"	"5.3e7"	"5.4e7"	"5.4e7"	"5.9e7"	"6.2e7"	"4.8e7"	"4.2e7"	"0.839"	"0.952"	"0.913"	"0.919"	"0.904"	"0.944"	"0.976"	"0.799"	"0.755"	"4919.3"	"4127.3"	"4683.1"	"4489.5"	"4520.2"	"4445.6"	"4644.4"	"4799.8"	"3931.9"	"3714.8"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"20"	"1.783"	"0"	"124.229754924774"	"15"
"False"	"High"	"IsMasterProtein"	"P55809"	"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial OS=Homo sapiens GN=OXCT1 PE=1 SV=1"	"0"	"160.308087633861"	"48.8461538461538"	"19"	"40"	"19"	"1"	"520"	"56.122"	"7.46"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.0e8"	"1.6e8"	"1.8e8"	"1.8e8"	"1.7e8"	"1.7e8"	"1.8e8"	"1.8e8"	"1.3e8"	"1.4e8"	"0.814"	"0.973"	"0.955"	"0.934"	"0.909"	"0.931"	"0.982"	"0.754"	"0.755"	"6479.6"	"5273.1"	"6301.9"	"6185.0"	"6052.6"	"5889.8"	"6032.4"	"6361.8"	"4885.3"	"4889.5"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"9"	"0"	"142.967273950577"	"19"
"False"	"High"	"IsMasterProtein"	"Q08378"	"Golgin subfamily A member 3 OS=Homo sapiens GN=GOLGA3 PE=1 SV=2"	"0"	"160.149536377072"	"21.3618157543391"	"25"	"31"	"25"	"1"	"1498"	"167.252"	"5.44"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.3e7"	"5.1e7"	"5.0e7"	"5.6e7"	"5.2e7"	"5.3e7"	"5.6e7"	"6.1e7"	"4.2e7"	"4.5e7"	"0.807"	"0.930"	"0.953"	"0.931"	"0.908"	"0.918"	"0.944"	"0.753"	"0.751"	"3667.4"	"2958.9"	"3410.6"	"3493.7"	"3413.0"	"3331.5"	"3365.6"	"3460.6"	"2760.2"	"2752.5"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"1.005"	"0"	"124.624719619751"	"25"
"False"	"High"	"IsMasterProtein"	"P39687"	"Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens GN=ANP32A PE=1 SV=1"	"0"	"160.013050801987"	"54.6184738955823"	"18"	"66"	"12"	"1"	"249"	"28.568"	"4.09"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.9e9"	"2.4e9"	"2.5e9"	"2.6e9"	"2.6e9"	"2.7e9"	"2.8e9"	"3.0e9"	"2.1e9"	"2.0e9"	"0.800"	"0.950"	"0.956"	"0.960"	"0.945"	"0.957"	"1.028"	"0.785"	"0.761"	"9847.9"	"7875.1"	"9353.8"	"9412.2"	"9449.4"	"9303.6"	"9429.0"	"10123.9"	"7727.3"	"7494.1"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"23"	"656.933"	"7"	"265.812658071518"	"18"
"False"	"High"	"IsMasterProtein"	"Q9Y617"	"Phosphoserine aminotransferase OS=Homo sapiens GN=PSAT1 PE=1 SV=2"	"0"	"159.511298128714"	"39.1891891891892"	"12"	"43"	"12"	"1"	"370"	"40.397"	"7.66"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.2e9"	"1.6e9"	"1.9e9"	"1.9e9"	"1.9e9"	"1.9e9"	"1.9e9"	"2.1e9"	"1.5e9"	"1.6e9"	"0.766"	"0.906"	"0.902"	"0.890"	"0.877"	"0.910"	"0.965"	"0.710"	"0.664"	"7141.6"	"5468.4"	"6471.7"	"6441.0"	"6356.8"	"6261.9"	"6495.3"	"6893.2"	"5071.3"	"4744.5"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"8.211"	"0"	"170.189146757126"	"12"
"False"	"High"	"IsMasterProtein"	"P19623"	"Spermidine synthase OS=Homo sapiens GN=SRM PE=1 SV=1"	"0"	"159.24241006519"	"49.0066225165563"	"11"	"47"	"11"	"1"	"302"	"33.803"	"5.49"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.3e9"	"1.3e9"	"1.5e9"	"1.5e9"	"1.4e9"	"1.3e9"	"1.3e9"	"1.4e9"	"1.0e9"	"1.1e9"	"0.840"	"1.005"	"1.031"	"0.982"	"0.919"	"0.897"	"0.958"	"0.755"	"0.733"	"3761.5"	"3159.0"	"3780.2"	"3876.9"	"3695.4"	"3457.9"	"3373.7"	"3605.1"	"2839.6"	"2757.0"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"17"	"32.839"	"0"	"151.514670610428"	"11"
"False"	"High"	"IsMasterProtein"	"P17655"	"Calpain-2 catalytic subunit OS=Homo sapiens GN=CAPN2 PE=1 SV=6"	"0"	"159.059743627247"	"31.1428571428571"	"17"	"36"	"17"	"1"	"700"	"79.945"	"4.98"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.1e8"	"1.7e8"	"1.8e8"	"2.0e8"	"1.9e8"	"2.0e8"	"1.9e8"	"2.0e8"	"1.6e8"	"1.5e8"	"0.833"	"0.963"	"0.989"	"0.987"	"0.952"	"0.963"	"0.998"	"0.776"	"0.784"	"5519.2"	"4595.0"	"5314.3"	"5460.2"	"5448.7"	"5255.1"	"5314.9"	"5509.7"	"4281.8"	"4328.0"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"4.796"	"0"	"143.447877168655"	"17"
"False"	"High"	"IsMasterProtein"	"Q06203"	"Amidophosphoribosyltransferase OS=Homo sapiens GN=PPAT PE=1 SV=1"	"0"	"158.799252828752"	"39.0715667311412"	"18"	"47"	"18"	"1"	"517"	"57.362"	"6.76"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.4e8"	"3.0e8"	"3.7e8"	"3.5e8"	"3.6e8"	"3.6e8"	"3.7e8"	"4.2e8"	"2.8e8"	"2.6e8"	"0.786"	"0.917"	"0.932"	"0.912"	"0.889"	"0.918"	"0.987"	"0.738"	"0.714"	"4195.8"	"3296.0"	"3847.5"	"3912.3"	"3824.8"	"3730.2"	"3850.9"	"4140.0"	"3095.6"	"2994.4"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"24"	"10.659"	"0"	"157.841066837311"	"18"
"False"	"High"	"IsMasterProtein"	"P20618"	"Proteasome subunit beta type-1 OS=Homo sapiens GN=PSMB1 PE=1 SV=2"	"0"	"158.178088409276"	"51.0373443983402"	"10"	"39"	"10"	"1"	"241"	"26.472"	"8.13"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.1e9"	"8.9e8"	"9.8e8"	"9.0e8"	"1.0e9"	"9.5e8"	"9.7e8"	"1.1e9"	"8.1e8"	"7.8e8"	"0.830"	"0.886"	"0.872"	"0.889"	"0.871"	"0.928"	"0.979"	"0.744"	"0.682"	"5765.0"	"4786.8"	"5109.7"	"5025.9"	"5124.2"	"5023.4"	"5347.8"	"5644.0"	"4286.5"	"3930.1"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"15"	"53.117"	"0"	"160.933589458466"	"10"
"False"	"High"	"IsMasterProtein"	"Q9Y6G9"	"Cytoplasmic dynein 1 light intermediate chain 1 OS=Homo sapiens GN=DYNC1LI1 PE=1 SV=3"	"0"	"157.256983325621"	"47.0363288718929"	"18"	"30"	"18"	"1"	"523"	"56.544"	"6.42"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.8e8"	"1.3e8"	"1.4e8"	"1.4e8"	"1.4e8"	"1.3e8"	"1.4e8"	"1.5e8"	"1.1e8"	"8.6e7"	"0.802"	"0.939"	"0.937"	"0.881"	"0.840"	"0.857"	"0.898"	"0.664"	"0.657"	"4408.1"	"3536.8"	"4137.2"	"4132.1"	"3884.8"	"3701.8"	"3779.0"	"3960.5"	"2928.3"	"2898.0"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"21"	"6.43"	"0"	"129.351620674133"	"18"
"False"	"High"	"IsMasterProtein"	"P05783"	"Keratin, type I cytoskeletal 18 OS=Homo sapiens GN=KRT18 PE=1 SV=2"	"0"	"156.943078467314"	"46.9767441860465"	"20"	"39"	"18"	"1"	"430"	"48.029"	"5.45"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.8e8"	"1.7e8"	"1.9e8"	"1.8e8"	"1.8e8"	"1.7e8"	"1.7e8"	"1.9e8"	"1.5e8"	"1.6e8"	"0.906"	"0.970"	"0.972"	"0.969"	"0.929"	"0.946"	"0.991"	"0.807"	"0.788"	"4374.9"	"3961.6"	"4241.5"	"4252.4"	"4237.4"	"4065.9"	"4137.0"	"4335.6"	"3532.3"	"3449.5"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"9.798"	"3"	"142.682827234268"	"20"
"False"	"High"	"IsMasterProtein"	"P60900"	"Proteasome subunit alpha type-6 OS=Homo sapiens GN=PSMA6 PE=1 SV=1"	"0"	"156.834226687083"	"60.1626016260163"	"16"	"43"	"16"	"1"	"246"	"27.382"	"6.76"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.7e8"	"4.4e8"	"5.3e8"	"4.9e8"	"4.5e8"	"4.2e8"	"5.1e8"	"5.2e8"	"3.9e8"	"3.4e8"	"0.765"	"0.915"	"0.924"	"0.898"	"0.859"	"0.892"	"0.936"	"0.721"	"0.697"	"7350.4"	"5624.3"	"6728.8"	"6794.1"	"6602.1"	"6314.3"	"6554.9"	"6878.1"	"5300.2"	"5126.9"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"19"	"72.564"	"0"	"175.898290634155"	"16"
"False"	"High"	"IsMasterProtein"	"P10515"	"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial OS=Homo sapiens GN=DLAT PE=1 SV=3"	"0"	"156.148118001377"	"34.1576506955178"	"16"	"37"	"16"	"1"	"647"	"68.953"	"7.84"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.9e8"	"1.7e8"	"2.0e8"	"1.9e8"	"2.0e8"	"1.7e8"	"1.7e8"	"1.7e8"	"1.4e8"	"1.4e8"	"0.836"	"1.014"	"1.017"	"0.989"	"0.928"	"0.909"	"0.980"	"0.758"	"0.786"	"3921.4"	"3276.7"	"3974.9"	"3989.5"	"3877.6"	"3639.2"	"3562.8"	"3843.2"	"2971.6"	"3080.6"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"6.565"	"0"	"149.891203641891"	"16"
"False"	"High"	"IsMasterProtein"	"O95782"	"AP-2 complex subunit alpha-1 OS=Homo sapiens GN=AP2A1 PE=1 SV=3"	"0"	"156.065702931844"	"31.0133060388946"	"22"	"32"	"17"	"1"	"977"	"107.478"	"7.03"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.2e7"	"4.2e7"	"4.9e7"	"5.2e7"	"5.0e7"	"4.9e7"	"5.0e7"	"5.1e7"	"4.0e7"	"4.2e7"	"0.870"	"0.964"	"0.962"	"0.948"	"0.925"	"0.965"	"1.003"	"0.820"	"0.798"	"4606.0"	"4006.3"	"4439.5"	"4432.6"	"4368.3"	"4261.7"	"4444.4"	"4619.9"	"3777.9"	"3674.7"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"25"	"1.988"	"6"	"120.528559446335"	"22"
"False"	"High"	"IsMasterProtein"	"Q9UNN5"	"FAS-associated factor 1 OS=Homo sapiens GN=FAF1 PE=1 SV=2"	"0"	"155.56381185152"	"29.3846153846154"	"17"	"42"	"17"	"1"	"650"	"73.908"	"4.88"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.5e8"	"3.3e8"	"3.7e8"	"4.2e8"	"4.4e8"	"3.7e8"	"4.0e8"	"4.3e8"	"3.2e8"	"3.1e8"	"0.806"	"0.947"	"0.981"	"0.976"	"0.933"	"0.945"	"1.023"	"0.772"	"0.765"	"4644.0"	"3742.5"	"4399.7"	"4554.1"	"4531.2"	"4334.9"	"4387.6"	"4753.1"	"3586.4"	"3553.2"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"8.306"	"0"	"135.485222101212"	"17"
"False"	"High"	"IsMasterProtein"	"P41091"	"Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens GN=EIF2S3 PE=1 SV=3"	"0"	"155.048262852366"	"51.271186440678"	"19"	"33"	"19"	"1"	"472"	"51.077"	"8.4"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.8e8"	"2.5e8"	"2.5e8"	"2.6e8"	"2.5e8"	"2.6e8"	"2.9e8"	"3.1e8"	"2.2e8"	"1.9e8"	"0.805"	"1.016"	"1.030"	"0.987"	"0.956"	"0.949"	"1.016"	"0.761"	"0.778"	"5092.7"	"4100.5"	"5174.3"	"5244.0"	"5024.5"	"4867.6"	"4834.7"	"5172.2"	"3877.1"	"3961.7"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"22"	"15.156"	"0"	"124.862143993378"	"19"
"False"	"High"	"IsMasterProtein"	"P46060"	"Ran GTPase-activating protein 1 OS=Homo sapiens GN=RANGAP1 PE=1 SV=1"	"0"	"153.924493165362"	"40.2044293015332"	"16"	"30"	"16"	"1"	"587"	"63.502"	"4.68"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.0e8"	"1.5e8"	"1.8e8"	"2.0e8"	"1.7e8"	"1.6e8"	"1.7e8"	"1.7e8"	"1.3e8"	"1.4e8"	"0.792"	"0.983"	"0.998"	"0.951"	"0.891"	"0.889"	"0.937"	"0.734"	"0.737"	"4361.3"	"3455.0"	"4287.7"	"4350.9"	"4147.6"	"3885.9"	"3875.3"	"4088.0"	"3203.2"	"3213.5"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"4.436"	"0"	"118.904518842697"	"16"
"False"	"High"	"IsMasterProtein"	"P22392-2"	"Isoform 3 of Nucleoside diphosphate kinase B OS=Homo sapiens GN=NME2"	"0"	"153.620942341112"	"65.9176029962547"	"12"	"93"	"5"	"1"	"267"	"30.118"	"8.92"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.3e8"	"7.7e8"	"5.7e8"	"4.7e8"	"5.0e8"	"5.2e8"	"5.8e8"	"5.3e8"	"4.3e8"	"3.9e8"	"0.845"	"0.944"	"0.974"	"0.961"	"0.949"	"0.968"	"1.027"	"0.809"	"0.825"	"12911.3"	"10912.6"	"12188.4"	"12571.6"	"12401.5"	"12251.8"	"12496.0"	"13255.9"	"10443.0"	"10653.1"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"18"	"36.276"	"10"	"326.753590345383"	"12"
