Checked	Master	Accession	Description	Coverage	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Modifications	Entrez Gene ID	Ensembl Gene ID	Gene ID	Chromosome	Biological Process	Cellular Component	Molecular Function	Pfam IDs	"Abundance Ratio: (127N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (127C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (128N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (128C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (129N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (129C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (130N, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (130C, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance Ratio: (131, Treatmentrep1) / (126, Treatmentrep1)"	"Abundance: F1: 126, Sample, Treatmentrep1"	"Abundance: F1: 127N, Sample, Treatmentrep1"	"Abundance: F1: 127C, Sample, Treatmentrep1"	"Abundance: F1: 128N, Sample, Treatmentrep1"	"Abundance: F1: 128C, Sample, Treatmentrep1"	"Abundance: F1: 129N, Sample, Treatmentrep1"	"Abundance: F1: 129C, Sample, Treatmentrep1"	"Abundance: F1: 130N, Sample, Treatmentrep1"	"Abundance: F1: 130C, Sample, Treatmentrep1"	"Abundance: F1: 131, Sample, Treatmentrep1"	"Abundances Count: F1: 126, Sample, Treatmentrep1"	"Abundances Count: F1: 127N, Sample, Treatmentrep1"	"Abundances Count: F1: 127C, Sample, Treatmentrep1"	"Abundances Count: F1: 128N, Sample, Treatmentrep1"	"Abundances Count: F1: 128C, Sample, Treatmentrep1"	"Abundances Count: F1: 129N, Sample, Treatmentrep1"	"Abundances Count: F1: 129C, Sample, Treatmentrep1"	"Abundances Count: F1: 130N, Sample, Treatmentrep1"	"Abundances Count: F1: 130C, Sample, Treatmentrep1"	"Abundances Count: F1: 131, Sample, Treatmentrep1"	emPAI	# Razor Peptides	Score Sequest HT	# Peptides Sequest HT	Score Mascot	# Peptides Mascot
FALSE	IsMasterProtein	P15880	40S ribosomal protein S2 OS=Homo sapiens GN=RPS2 PE=1 SV=2	52.55972696	16	44	16	1	293	31.305	10.24		6187	ENSG00000140988	RPS2	16	cell organization and biogenesis;metabolic process;regulation of biological process;transport	cytoplasm;cytosol;membrane;nucleus;ribosome	protein binding;RNA binding;structural molecule activity	"Pf00333, Pf03719"	0.898	0.962	0.8	0.646	0.382	0.249	0.064	0.033	0.023	5045.7	4533	4851.5	4035.2	3260.1	1926.6	1254.1	320.7	166.7	116.2	12	12	12	12	12	12	12	12	12	12	4.337	0	75.93125558	16	578.8426562	14
FALSE	IsMasterProtein	P15884	Transcription factor 4 OS=Homo sapiens GN=TCF4 PE=1 SV=3	9.295352324	6	11	4	1	667	71.264	7.01		6925	ENSG00000196628	TCF4	18	cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process	nucleus	DNA binding;protein binding	Pf00010	0.941	0.933	0.934	0.769	0.536	0.344	0.251	0.205	0.191	511.9	481.6	477.7	478	393.7	274.5	176.3	128.4	105.1	97.7	2	2	2	2	2	2	2	2	2	2	0.585	0	15.86709929	6	112.9838134	5
FALSE	IsMasterProtein	P15923-2	Isoform E47 of Transcription factor E2-alpha OS=Homo sapiens GN=TCF3	14.43932412	7	17	7	1	651	67.224	6.71		6929	ENSG00000071564	TCF3	19	cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;nucleus	DNA binding;protein binding		0.943	0.987	0.982	0.721	0.515	0.41	0.32	0.276	0.293	3077	2900.2	3036	3021.1	2218.8	1583.7	1261.4	983.4	849.9	900.5	6	6	6	6	6	6	6	6	6	6	0.859	0	37.82566094	7	315.81	7
FALSE	IsMasterProtein	P15924	Desmoplakin OS=Homo sapiens GN=DSP PE=1 SV=3	0.417972832	2	2	1	1	2871	331.569	6.81		1832	ENSG00000096696	DSP	6	cell communication;cell death;cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;membrane;mitochondrion;nucleus	catalytic activity;motor activity;protein binding;RNA binding;structural molecule activity	"Pf00038, Pf00681, Pf01540, Pf01576, Pf02463, Pf04111, Pf04156, Pf05483, Pf05557, Pf05622, Pf06008, Pf06160, Pf06637, Pf07888, Pf10174, Pf12072, Pf12128, Pf13166"	0.533	0.401	0.346	0.292	0.137	0.047	0.012	0.042	0.012	81.6	43.5	32.7	28.2	23.8	11.2	3.8	1	3.4	1	1	1	1	1	1	1	1	1	1	1	0.022	0	4.044688463	2		
FALSE	IsMasterProtein	P15927-3	Isoform 3 of Replication protein A 32 kDa subunit OS=Homo sapiens GN=RPA2	36.87150838	8	52	8	1	358	38.786	8.94		6118	ENSG00000117748	RPA2	1	cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus	chromosome;nucleus	DNA binding;protein binding	Pf08784	0.987	1.051	0.86	0.701	0.493	0.386	0.147	0.066	0.044	4012.5	3960.5	4217.6	3449	2810.9	1977.7	1548.1	591.1	265.5	176.7	10	10	10	10	10	10	10	10	10	10	2.34	0	88.16068757	8	423.4685714	8
FALSE	IsMasterProtein	P15976	Erythroid transcription factor OS=Homo sapiens GN=GATA1 PE=1 SV=1	13.07506053	4	8	4	1	413	42.724	8.75		2623	ENSG00000102145	GATA1	X	cell communication;cell differentiation;cell organization and biogenesis;coagulation;metabolic process;regulation of biological process;response to stimulus	nucleus	DNA binding;metal ion binding;protein binding	Pf00320	0.82	0.876	0.708	0.621	0.466	0.502	0.322	0.349	0.269	862.8	707.1	755.9	610.9	536.2	401.8	433.5	278	301	232	3	3	3	3	3	3	3	3	3	3	0.931	0	17.74927616	4	147	4
FALSE	IsMasterProtein	P16070	CD44 antigen OS=Homo sapiens GN=CD44 PE=1 SV=3	1.078167116	1	2	1	1	742	81.487	5.33		960	ENSG00000026508	CD44	11	cell organization and biogenesis;cellular component movement;coagulation;metabolic process;regulation of biological process;response to stimulus	cell surface;cytoplasm;Golgi;membrane	catalytic activity;protein binding;receptor activity;signal transducer activity	Pf00193	1.022	1.075	1.021	0.906	0.8	0.871	0.86	0.738	0.695	541.2	553.3	581.9	552.7	490.1	433.1	471.3	465.7	399.3	376.1	1	1	1	1	1	1	1	1	1	1	0.07	0	3.42986989	1	36.76	1
FALSE	IsMasterProtein	P16083	Ribosyldihydronicotinamide dehydrogenase [quinone] OS=Homo sapiens GN=NQO2 PE=1 SV=5	61.03896104	11	51	11	1	231	25.902	6.29		4835	ENSG00000124588	NQO2	6	metabolic process;response to stimulus	cytoplasm;nucleus	catalytic activity;metal ion binding;protein binding	"Pf02525, Pf03358"	0.935	1.035	0.941	0.854	0.677	0.707	0.574	0.529	0.324	3995.7	3735	4134	3758.4	3410.8	2703.1	2826.9	2292.3	2112.8	1293.1	13	13	13	13	13	13	13	13	13	13	7.577	0	113.3596638	11	882.4580603	11
FALSE	IsMasterProtein	P16104	Histone H2AX OS=Homo sapiens GN=H2AFX PE=1 SV=2	21.67832168	4	12	1	1	143	15.135	10.74		3014	ENSG00000188486	H2AFX	11	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	chromosome;nucleus	DNA binding;protein binding	"Pf00125, Pf00808"	0.886	0.87	0.689	0.47	0.249	0.197	0.12	0.09	0.065	464.4	411.4	404.1	319.8	218.3	115.8	91.6	55.6	41.7	30.3	1	1	1	1	1	1	1	1	1	1	1.783	0	15.9272989	4	101.2197231	4
FALSE	IsMasterProtein	P16150	Leukosialin OS=Homo sapiens GN=SPN PE=1 SV=1	20.5	7	23	7	1	400	40.297	5.1		6693; 101929889; 105369261	ENSG00000197471	SPN; LOC101929889; LOC105369261	16	cellular component movement;coagulation;defense response;regulation of biological process;response to stimulus	cell surface;membrane	protein binding;receptor activity;signal transducer activity		0.898	0.915	0.934	0.788	0.608	0.56	0.462	0.449	0.397	1799.6	1615.6	1646.1	1680.1	1418.4	1094.6	1008.6	831.2	808.1	714.9	6	6	6	6	6	6	6	6	6	6	1.955	0	39.46564436	7	280.07	7
FALSE	IsMasterProtein	P16157-14	Isoform Er13 of Ankyrin-1 OS=Homo sapiens GN=ANK1	25.0630358	41	97	1	1	1983	217.344	6.3						regulation of biological process;response to stimulus		protein binding	"Pf00023, Pf00531, Pf00791, Pf12796, Pf13606, Pf13637, Pf13857"	0.723	0.354	0.216	0.145	0.099	0.075	0.05	0.04	0.029	23818.9	17216.5	8442.4	5152.7	3447	2353.5	1787.4	1192.3	946.3	698.8	35	35	35	35	35	35	35	35	35	35	1.39	34	191.5959028	40	1159.732022	39
FALSE	IsMasterProtein	P16157-21	Isoform Br21 of Ankyrin-1 OS=Homo sapiens GN=ANK1	26.30469162	41	98	1	1	1897	208.11	6.32		286	ENSG00000029534	ANK1	8	cell organization and biogenesis;cellular component movement;regulation of biological process;response to stimulus;transport	cytoskeleton;cytosol;endoplasmic reticulum;membrane;nucleus	protein binding;structural molecule activity	"Pf00023, Pf00531, Pf00791, Pf12796, Pf13606, Pf13637, Pf13857"	0.551	0.268	0.097	0.054	0.032	0.019	0.013	0.01	0.01	704.7	388	189	68.7	38	22.2	13.4	9.2	6.5	7.1	1	1	1	1	1	1	1	1	1	1	1.49	0	194.6986185	41	1184.377736	39
FALSE	IsMasterProtein	P16219	"Short-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=ACADS PE=1 SV=1"	38.10679612	11	33	11	1	412	44.269	7.99		35	ENSG00000122971	ACADS	12	cell organization and biogenesis;metabolic process;response to stimulus	membrane;mitochondrion;nucleus;organelle lumen	catalytic activity;nucleotide binding	"Pf00441, Pf02770, Pf02771, Pf08028"	0.962	0.961	0.78	0.534	0.382	0.276	0.145	0.096	0.075	4231.3	4070.1	4065.7	3301.6	2260.3	1618.2	1168.1	612.8	404.9	317.8	11	11	11	11	11	11	11	11	11	11	2.325	0	74.2254957	11	542.6786755	11
FALSE	IsMasterProtein	P16220	Cyclic AMP-responsive element-binding protein 1 OS=Homo sapiens GN=CREB1 PE=1 SV=2	27.27272727	6	20	4	1	341	36.666	5.57		1385	ENSG00000118260	CREB1	2	cell communication;cell differentiation;cell organization and biogenesis;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus;transport	mitochondrion;nucleus	DNA binding;protein binding	"Pf00170, Pf02173"	0.845	0.878	0.795	0.717	0.537	0.504	0.429	0.389	0.37	1312.4	1109.3	1151.8	1043.9	941.2	705	661.7	563.3	510.1	485.3	7	7	7	7	7	7	7	7	7	7	13.678	3	40.23918653	6	372.5720608	5
FALSE	IsMasterProtein	P16233	Pancreatic triacylglycerol lipase OS=Homo sapiens GN=PNLIP PE=1 SV=1	2.365591398	1	2	1	1	465	51.124	6.73		5406	ENSG00000175535	PNLIP	10	metabolic process;regulation of biological process;response to stimulus;transport	extracellular	catalytic activity;metal ion binding;protein binding	"Pf00151, Pf00561, Pf01477, Pf12697"	0.816	0.504	0.285	0.14	0.093	0.085	0.06	0.075	0.065	1045.5	852.8	526.5	297.5	146.7	97.1	88.9	63.2	78.8	67.8	1	1	1	1	1	1	1	1	1	1	0.089	0	2.768813848	1	0	1
FALSE	IsMasterProtein	P16278	Beta-galactosidase OS=Homo sapiens GN=GLB1 PE=1 SV=2	15.65731167	8	35	8	1	677	76.027	6.57		2720		GLB1	3	metabolic process	cytoplasm;Golgi;organelle lumen;vacuole	catalytic activity;protein binding	"Pf01301, Pf02449, Pf13364"	0.954	0.936	0.728	0.378	0.221	0.138	0.093	0.077	0.062	5499.9	5249.2	5149.5	4002.4	2078.7	1215.9	761.3	510.3	421.3	338.3	8	8	8	8	8	8	8	8	8	8	1.043	0	73.83410954	8	524.0980707	8
FALSE	IsMasterProtein	P16298-4	Isoform 4 of Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform OS=Homo sapiens GN=PPP3CB	23.42857143	11	31	6	1	525	59.086	5.91		5532	ENSG00000107758	PPP3CB	10	cell differentiation;cell growth;cell proliferation;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cytosol;membrane	catalytic activity;metal ion binding;protein binding	Pf00149	0.955	0.967	0.933	0.774	0.625	0.42	0.176	0.071	0.043	1952.6	1865.4	1887.4	1821.9	1510.4	1219.8	819.8	344	139.2	84.2	5	5	5	5	5	5	5	5	5	5	1.807	0	59.85406697	11	444.6343293	11
FALSE	IsMasterProtein	P16333	Cytoplasmic protein NCK1 OS=Homo sapiens GN=NCK1 PE=1 SV=1	35.27851459	12	24	11	1	377	42.837	6.47		4690	ENSG00000158092	NCK1	3	cell organization and biogenesis;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;endoplasmic reticulum;membrane;nucleus;ribosome	enzyme regulator activity;protein binding;structural molecule activity	"Pf00017, Pf00018, Pf07653, Pf08239, Pf14604"	0.984	0.91	0.615	0.281	0.139	0.073	0.05	0.039	0.028	6234.1	6132.7	5674.5	3831.9	1751.6	866.8	452.3	309.5	243.2	177.3	10	10	10	10	10	10	10	10	10	10	2.675	1	49.55459261	11	363.5969611	11
FALSE	IsMasterProtein	P16383	GC-rich sequence DNA-binding factor 2 OS=Homo sapiens GN=GCFC2 PE=1 SV=2	9.346991037	6	12	6	1	781	89.329	5.99		6936	ENSG00000005436	GCFC2	2	cell organization and biogenesis;metabolic process;regulation of biological process	nucleus;spliceosomal complex	DNA binding	Pf07842	0.986	0.937	0.592	0.454	0.326	0.28	0.204	0.186	0.156	1716	1692.5	1608.2	1016.4	779.6	558.9	479.8	349.7	320	268.2	6	6	6	6	6	6	6	6	6	6	0.304	0	20.04483175	6	104.5029231	4
FALSE	IsMasterProtein	P16401	Histone H1.5 OS=Homo sapiens GN=HIST1H1B PE=1 SV=3	31.85840708	9	25	6	1	226	22.566	10.92		3009	ENSG00000184357	HIST1H1B	6	cell organization and biogenesis;regulation of biological process	chromosome;nucleus	DNA binding;protein binding;RNA binding	Pf00538	0.967	1.496	0.743	0.729	0.592	0.394	0.173	0.12	0.06	1258.3	1216.8	1882.1	934.3	917.1	744.8	496	217.8	150.9	75.8	4	4	4	4	4	4	4	4	4	4	3.924	0	43.49336147	9	167.28	8
FALSE	IsMasterProtein	P16402	Histone H1.3 OS=Homo sapiens GN=HIST1H1D PE=1 SV=2	42.53393665	10	40	3	1	221	22.336	11.02		3007	ENSG00000124575	HIST1H1D	6	cell organization and biogenesis;regulation of biological process	chromosome;nucleus	DNA binding;RNA binding	Pf00538	1.182	1.261	1.666	1.492	1.641	0.931	0.668	0.599	0.366	360.4	425.9	454.5	600.5	537.7	591.5	335.7	240.9	215.7	132	3	3	3	3	3	3	3	3	3	3	4.878	0	75.75760972	9	464.1188889	9
FALSE	IsMasterProtein	P16403	Histone H1.2 OS=Homo sapiens GN=HIST1H1C PE=1 SV=2	44.60093897	11	47	5	1	213	21.352	10.93		3006	ENSG00000187837	HIST1H1C	6	cell organization and biogenesis;regulation of biological process	chromosome;nucleus	DNA binding;protein binding;RNA binding	Pf00538	1.002	1.159	1.007	0.923	0.724	0.427	0.209	0.17	0.099	7160.2	7172.3	8296.3	7207.5	6605.4	5186	3059.3	1498.8	1217.7	711.6	10	10	10	10	10	10	10	10	10	10	7.377	5	83.86785185	10	505.9260622	8
FALSE	IsMasterProtein	P16435	NADPH--cytochrome P450 reductase OS=Homo sapiens GN=POR PE=1 SV=2	15.65731167	9	18	9	1	677	76.641	5.58		5447		POR	7	metabolic process;regulation of biological process;response to stimulus	cytosol;endoplasmic reticulum;membrane;mitochondrion	catalytic activity;metal ion binding;nucleotide binding;protein binding	"Pf00175, Pf00258, Pf00667"	0.945	0.926	0.654	0.37	0.2	0.135	0.086	0.078	0.062	2484.1	2348.4	2301.2	1624.9	919.6	498	335	213.1	193	153	8	8	8	8	8	8	8	8	8	8	0.751	0	28.05495095	9	102.7259926	8
FALSE	IsMasterProtein	P16455	Methylated-DNA--protein-cysteine methyltransferase OS=Homo sapiens GN=MGMT PE=1 SV=1	6.280193237	1	1	1	1	207	21.632	8.1		4255		MGMT	10	cell differentiation;metabolic process;regulation of biological process;response to stimulus	membrane;nucleus	catalytic activity;DNA binding;metal ion binding	"Pf01035, Pf02870"																														0.292	0	0	1		
FALSE	IsMasterProtein	P16473-3	Isoform 3 of Thyrotropin receptor OS=Homo sapiens GN=TSHR	7.664233577	3	6	2	1	274	30.78	7.99		7253	ENSG00000165409	TSHR	14	cell communication;regulation of biological process;response to stimulus	membrane	protein binding;receptor activity;signal transducer activity	"Pf13306, Pf13855"	1.064	0.996	0.875	0.298	0.186	0.103	0.059	0.055	0.062	618.3	657.9	615.8	540.9	184.4	115.1	63.4	36.6	33.7	38.1	2	2	2	2	2	2	2	2	2	2	0.292	0	7.596407413	2	47.81445347	2
FALSE	IsMasterProtein	P16591	Tyrosine-protein kinase Fer OS=Homo sapiens GN=FER PE=1 SV=2	3.649635036	3	5	3	1	822	94.578	7.14		2241	ENSG00000151422	FER	5	cell communication;cell differentiation;cell organization and biogenesis;cell proliferation;cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;cytosol;membrane;nucleus	catalytic activity;nucleotide binding;protein binding	"Pf00017, Pf00069, Pf00611, Pf07714"	0.902	0.634	0.37	0.218	0.132	0.058	0.036	0.029	0.021	1413	1274	896.5	523.5	308.6	186.2	82.5	50.4	40.5	29.8	3	3	3	3	3	3	3	3	3	3	0.139	0	8.535604715	3	28.92850209	2
FALSE	IsMasterProtein	P16860	Natriuretic peptides B OS=Homo sapiens GN=NPPB PE=1 SV=1	4.47761194	1	3	1	1	134	14.717	10.33		4879	ENSG00000120937	NPPB	1	metabolic process;regulation of biological process;response to stimulus;transport	extracellular	protein binding	Pf00212																														0.668	0	4.767081261	1		
FALSE	IsMasterProtein	P16885	"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2 OS=Homo sapiens GN=PLCG2 PE=1 SV=4"	6.245059289	7	15	7	1	1265	147.776	6.64		5336	ENSG00000197943	PLCG2	16	cell differentiation;cellular homeostasis;coagulation;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cytosol;membrane	catalytic activity;protein binding;signal transducer activity	"Pf00017, Pf00018, Pf00168, Pf00387, Pf00388, Pf07653, Pf09279, Pf14604"	1.049	1.061	0.904	0.206	0.103	0.061	0.043	0.032	0.023	2541.9	2665.5	2695.9	2297.4	524.6	263	153.8	109.6	81.4	59.4	5	5	5	5	5	5	5	5	5	5	0.243	0	27.67210245	7	191.1292922	7
FALSE	IsMasterProtein	P16930	Fumarylacetoacetase OS=Homo sapiens GN=FAH PE=1 SV=2	26.01431981	10	27	10	1	419	46.344	6.95		2184	ENSG00000103876	FAH	15	metabolic process	cytosol	catalytic activity;metal ion binding;protein binding	"Pf01557, Pf09298"	1.024	1.111	1.003	0.903	0.776	0.772	0.66	0.387	0.132	2990.4	3063.6	3322	2998.8	2701	2319.9	2309.4	1975.1	1157.1	396	8	8	8	8	8	8	8	8	8	8	2.008	0	51.67481852	10	403.8166667	9
FALSE	IsMasterProtein	P16949	Stathmin OS=Homo sapiens GN=STMN1 PE=1 SV=3	57.71812081	13	215	11	1	149	17.292	5.97		3925	ENSG00000117632	STMN1	1	cell differentiation;cell organization and biogenesis;development;regulation of biological process;response to stimulus	cytoplasm;cytoskeleton;cytosol;membrane	protein binding;signal transducer activity	"Pf00836, Pf09726"	1.044	1.07	1.07	0.927	0.72	0.867	0.645	0.783	0.838	22781.5	23777	24384.7	24385.2	21123.2	16408.5	19745.1	14694.2	17848.2	19098.3	17	17	17	17	17	17	17	17	17	17	124.893	2	356.1002312	12	2149.802943	12
FALSE	IsMasterProtein	P16989	Y-box-binding protein 3 OS=Homo sapiens GN=YBX3 PE=1 SV=4	56.4516129	16	95	3	1	372	40.066	9.77		8531	ENSG00000060138	CSDA; YBX3	12	metabolic process;regulation of biological process;response to stimulus	cytoplasm;nucleus	DNA binding;protein binding;RNA binding	Pf00313	0.992	1.071	0.993	0.915	0.759	0.732	0.486	0.404	0.273	2670.9	2649.6	2860	2653	2443.6	2027.5	1956	1299.3	1078.8	728.4	11	11	11	11	11	11	11	11	11	11	7.913	9	196.2816207	14	1126.025714	12
FALSE	IsMasterProtein	P16989-2	Isoform 2 of Y-box-binding protein 3 OS=Homo sapiens GN=YBX3	58.08580858	14	92	1	1	303	31.928	9.66		8531	ENSG00000060138	CSDA; YBX3	12	metabolic process;regulation of biological process;response to stimulus	cytoplasm;nucleus	DNA binding;protein binding;RNA binding	Pf00313	0.714	0.821	0.665	0.64	0.396	0.414	0.242	0.261	0.162	571.2	408	468.7	380.1	365.6	226.1	236.3	138.3	148.8	92.6	2	2	2	2	2	2	2	2	2	2	14.849	0	191.2629707	12	1116.605714	11
FALSE	IsMasterProtein	P17028	Zinc finger protein 24 OS=Homo sapiens GN=ZNF24 PE=1 SV=4	15.76086957	4	8	4	1	368	42.129	6.21		7572	ENSG00000172466	ZNF24	18	metabolic process;regulation of biological process	nucleus	DNA binding;metal ion binding;protein binding	"Pf00096, Pf02023, Pf13465"	0.949	0.913	0.816	0.661	0.533	0.335	0.154	0.1	0.082	1237.6	1174.1	1129.7	1009.5	818	659.5	414.1	190	124.3	101.4	3	3	3	3	3	3	3	3	3	3	0.468	0	17.96669197	4	90.13	4
FALSE	IsMasterProtein	P17029	Zinc finger protein with KRAB and SCAN domains 1 OS=Homo sapiens GN=ZKSCAN1 PE=1 SV=3	8.525754885	4	9	4	1	563	63.59	7.05		7586	ENSG00000106261	ZKSCAN1	7	metabolic process;regulation of biological process	nucleus	DNA binding;metal ion binding;protein binding	"Pf00096, Pf01352, Pf02023, Pf13465"	0.898	0.812	0.709	0.511	0.372	0.261	0.194	0.171	0.145	2055.1	1846.5	1669.4	1456.6	1049.8	764.6	536.9	399.4	352.2	298.4	4	4	4	4	4	4	4	4	4	4	0.359	0	18.3370378	4	88.5	3
FALSE	IsMasterProtein	P17050	Alpha-N-acetylgalactosaminidase OS=Homo sapiens GN=NAGA PE=1 SV=2	19.9513382	7	14	7	1	411	46.534	5.19		4668	ENSG00000198951	NAGA	22	metabolic process	cytoplasm;vacuole	catalytic activity;protein binding	Pf02065	1.015	1.059	0.968	0.767	0.499	0.297	0.164	0.088	0.055	2439.3	2475.8	2584.2	2360.8	1871	1216.2	725.3	400.1	213.8	133.2	7	7	7	7	7	7	7	7	7	7	1.081	0	25.27106786	7	172.8533333	7
FALSE	IsMasterProtein	P17066	Heat shock 70 kDa protein 6 OS=Homo sapiens GN=HSPA6 PE=1 SV=2	19.12908243	10	166	1	1	643	70.984	6.14		3310	ENSG00000173110	HSPA6	1	cell differentiation;cell organization and biogenesis;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;membrane	catalytic activity;nucleotide binding;protein binding	"Pf00012, Pf06723"	0.634	0.684	0.709	0.602	0.157	0.043	0.01	0.01	0.01	223.2	141.4	152.7	158.3	134.3	35	9.5	2.3	1	1	1	1	1	1	1	1	1	1	1	1	2.257	0	274.9579931	10	1637.155858	10
FALSE	IsMasterProtein	P17096	High mobility group protein HMG-I/HMG-Y OS=Homo sapiens GN=HMGA1 PE=1 SV=3	40.18691589	6	18	6	1	107	11.669	10.32		3159	ENSG00000137309	HMGA1	6	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	chromosome;cytosol;nucleus	catalytic activity;DNA binding;protein binding		0.911	1.018	0.835	0.817	0.574	0.554	0.364	0.359	0.22	1202.1	1094.6	1224.3	1003.9	982.5	690.5	665.8	438.1	432	265	5	5	5	5	5	5	5	5	5	5	9	0	34.62949705	6	200.0576206	5
FALSE	IsMasterProtein	P17098	Zinc finger protein 8 OS=Homo sapiens GN=ZNF8 PE=1 SV=2	1.739130435	1	4	1	1	575	64.93	7.39		7554	ENSG00000278129	ZNF8	19	metabolic process;regulation of biological process;response to stimulus	nucleus	DNA binding;metal ion binding	"Pf00096, Pf01352, Pf13465"																														0.054	0	5.953191757	1	42.15	1
FALSE	IsMasterProtein	P17174	"Aspartate aminotransferase, cytoplasmic OS=Homo sapiens GN=GOT1 PE=1 SV=3"	64.64891041	25	148	25	1	413	46.219	7.01		2805	ENSG00000120053	GOT1	10	metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;mitochondrion;nucleus;vacuole	catalytic activity;protein binding	Pf00155	0.986	1.056	1.007	0.896	0.784	0.783	0.762	0.727	0.684	13172.1	12988.2	13911	13259.3	11797.1	10329.4	10314.5	10039.3	9577.6	9010.5	28	28	28	28	28	28	28	28	28	28	24.551	0	277.0604059	23	1752.177371	22
FALSE	IsMasterProtein	P17252	Protein kinase C alpha type OS=Homo sapiens GN=PRKCA PE=1 SV=4	33.48214286	24	74	14	1	672	76.7	7.05		5578	ENSG00000154229	PRKCA	17	cell communication;cell death;cell differentiation;cell organization and biogenesis;cellular component movement;cellular homeostasis;coagulation;defense response;metabolic process;regulation of biological process;response to stimulus	cytoplasm;cytosol;endoplasmic reticulum;membrane;mitochondrion;nucleus	catalytic activity;metal ion binding;nucleotide binding;protein binding	"Pf00069, Pf00130, Pf00168, Pf00433, Pf07714"	0.947	0.994	0.89	0.481	0.183	0.119	0.072	0.06	0.049	3895.4	3690.5	3872	3466.5	1873.5	712.6	465.5	280.7	233.3	189.2	9	9	9	9	9	9	9	9	9	9	4.309	0	135.6835772	23	734.6953358	21
FALSE	IsMasterProtein	P17275	Transcription factor jun-B OS=Homo sapiens GN=JUNB PE=1 SV=1	9.510086455	3	6	2	1	347	35.857	9.22		3726	ENSG00000171223	JUNB	19	cell differentiation;cell proliferation;metabolic process;regulation of biological process;response to stimulus	chromosome;nucleus	DNA binding;protein binding	"Pf00170, Pf03131, Pf03957, Pf07716"	1.001	1.025	0.996	0.809	0.656	0.51	0.366	0.3	0.264	384	384.2	393.7	382.4	310.8	252	195.9	140.4	115.1	101.3	2	2	2	2	2	2	2	2	2	2	0.638	0	10.88201761	3	83.25222597	3
FALSE	IsMasterProtein	P17480	Nucleolar transcription factor 1 OS=Homo sapiens GN=UBTF PE=1 SV=1	4.712041885	3	6	3	1	764	89.35	5.81		7343	ENSG00000108312	UBTF	17	cell organization and biogenesis;metabolic process;regulation of biological process	nucleus	DNA binding;protein binding;RNA binding	"Pf00505, Pf09011, Pf14887"	0.879	0.636	0.474	0.315	0.239	0.142	0.091	0.066	0.045	2054.7	1806.2	1307.2	973.7	646.3	491.4	292.4	187.3	136	92.1	3	3	3	3	3	3	3	3	3	3	0.155	0	10.46915245	3	34.37	2
FALSE	IsMasterProtein	P17482	Homeobox protein Hox-B9 OS=Homo sapiens GN=HOXB9 PE=1 SV=2	8.4	2	4	2	1	250	28.041	8.9		3219	ENSG00000170689	HOXB9	17	cellular component movement;development;metabolic process;regulation of biological process;response to stimulus	mitochondrion;nucleus	DNA binding;protein binding	"Pf00046, Pf04617"	0.895	0.727	0.537	0.365	0.271	0.225	0.174	0.167	0.112	1189.8	1064.9	864.8	638.4	434.4	322.2	267.9	207.5	199.1	132.8	2	2	2	2	2	2	2	2	2	2	0.359	0	7.796999216	2	97.78	2
FALSE	IsMasterProtein	P17483	Homeobox protein Hox-B4 OS=Homo sapiens GN=HOXB4 PE=1 SV=2	21.11553785	4	12	4	1	251	27.587	9.77		3214	ENSG00000182742	HOXB4	17	cell differentiation;cell division;cell proliferation;development;metabolic process;regulation of biological process	nucleus	DNA binding	Pf00046	0.897	0.843	0.621	0.428	0.347	0.24	0.176	0.155	0.143	969.1	869.5	817	601.8	414.3	336.6	232.5	170.8	150.2	138.3	3	3	3	3	3	3	3	3	3	3	0.931	0	20.19050884	4	141.65	4
