Checked	Master	Accession	Description	Coverage	# Peptides	# PSMs	# Unique Peptides	# Protein Groups	# AAs	MW [kDa]	calc. pI	Modifications	Entrez Gene ID	Ensembl Gene ID	Gene ID	Chromosome	Biological Process	Cellular Component	Molecular Function	Pfam IDs	"Abundance Ratio: (127N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (127C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (128C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (129C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130N, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (130C, Ctrl) / (126, Ctrl)"	"Abundance Ratio: (131, Ctrl) / (126, Ctrl)"	"Abundance: F1: 126, Sample, Ctrl"	"Abundance: F1: 127N, Sample, Ctrl"	"Abundance: F1: 127C, Sample, Ctrl"	"Abundance: F1: 128N, Sample, Ctrl"	"Abundance: F1: 128C, Sample, Ctrl"	"Abundance: F1: 129N, Sample, Ctrl"	"Abundance: F1: 129C, Sample, Ctrl"	"Abundance: F1: 130N, Sample, Ctrl"	"Abundance: F1: 130C, Sample, Ctrl"	"Abundance: F1: 131, Sample, Ctrl"	"Abundances Count: F1: 126, Sample, Ctrl"	"Abundances Count: F1: 127N, Sample, Ctrl"	"Abundances Count: F1: 127C, Sample, Ctrl"	"Abundances Count: F1: 128N, Sample, Ctrl"	"Abundances Count: F1: 128C, Sample, Ctrl"	"Abundances Count: F1: 129N, Sample, Ctrl"	"Abundances Count: F1: 129C, Sample, Ctrl"	"Abundances Count: F1: 130N, Sample, Ctrl"	"Abundances Count: F1: 130C, Sample, Ctrl"	"Abundances Count: F1: 131, Sample, Ctrl"	emPAI	# Razor Peptides	Score Sequest HT	# Peptides Sequest HT	Score Mascot	# Peptides Mascot
FALSE	IsMasterProtein	P09525	Annexin A4 OS=Homo sapiens GN=ANXA4 PE=1 SV=4	30.40752351	9	21	9	1	319	35.86	6.13		307		ANXA4	2	cell differentiation;regulation of biological process;response to stimulus	cell surface;cytoplasm;membrane;nucleus	enzyme regulator activity;metal ion binding;protein binding	Pf00191	0.92	0.947	0.855	0.498	0.152	0.094	0.058	0.051	0.042	4028.1	3707	3815.4	3444.9	2005.9	614.1	378.4	234	207.1	168.2	7	7	7	7	7	7	7	7	7	7	1.462	0	41.6632061	9	322.35	9
FALSE	IsMasterProtein	P09543	"2',3'-cyclic-nucleotide 3'-phosphodiesterase OS=Homo sapiens GN=CNP PE=1 SV=2"	19.0023753	7	14	6	1	421	47.549	9.07		1267	ENSG00000173786	CNP	17	cell communication;cell differentiation;cell organization and biogenesis;metabolic process;response to stimulus	cytoplasm;membrane;nucleus	catalytic activity;nucleotide binding;RNA binding	"Pf01591, Pf05881, Pf08302, Pf13207, Pf13671"	0.901	0.807	0.631	0.418	0.242	0.141	0.102	0.074	0.055	2971.8	2677	2398.1	1876	1243.2	718.2	418.5	302.5	219.5	163.5	6	6	6	6	6	6	6	6	6	6	0.655	0	27.99843824	7	143.4785714	7
FALSE	IsMasterProtein	P09622	"Dihydrolipoyl dehydrogenase, mitochondrial OS=Homo sapiens GN=DLD PE=1 SV=2"	38.70333988	18	156	18	1	509	54.143	7.85		1738	ENSG00000091140	DLD	7	cellular homeostasis;metabolic process;regulation of biological process	cytoplasm;mitochondrion;nucleus;organelle lumen	catalytic activity;nucleotide binding	"Pf00070, Pf00890, Pf01134, Pf02852, Pf03486, Pf07992, Pf12831, Pf13450"	0.967	0.972	0.867	0.77	0.633	0.568	0.472	0.398	0.438	18981.3	18353	18445.7	16450.9	14609.8	12020.4	10787.1	8959.1	7559.7	8313.4	26	26	26	26	26	26	26	26	26	26	8.261	0	288.6669059	18	1969.304786	16
FALSE	IsMasterProtein	P09651	Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens GN=HNRNPA1 PE=1 SV=5	35.21505376	11	136	8	1	372	38.723	9.13		3178	ENSG00000135486	HNRNPA1	12	cell death;metabolic process;transport	cytoplasm;cytoskeleton;membrane;nucleus;spliceosomal complex	DNA binding;nucleotide binding;protein binding;RNA binding	"Pf00076, Pf13893, Pf14259"	0.926	0.919	0.657	0.371	0.224	0.122	0.078	0.063	0.064	12177.5	11274.6	11190	7996.7	4514.9	2723.9	1487.4	955	772.3	776.1	13	13	13	13	13	13	13	13	13	13	9	1	262.5111111	11	1575.3212	11
FALSE	IsMasterProtein	P09661	U2 small nuclear ribonucleoprotein A' OS=Homo sapiens GN=SNRPA1 PE=1 SV=2	54.50980392	14	44	14	1	255	28.398	8.62		6627	ENSG00000131876	SNRPA1	15	metabolic process	nucleus;spliceosomal complex	protein binding;RNA binding	"Pf12799, Pf13855, Pf14580"	1.018	1.091	0.964	0.794	0.464	0.182	0.071	0.052	0.044	5166.1	5258.4	5635.8	4978.4	4099.7	2396.4	938	366.9	270.6	225.8	13	13	13	13	13	13	13	13	13	13	12.594	0	78.11472738	13	536.526389	14
FALSE	IsMasterProtein	P09668	Pro-cathepsin H OS=Homo sapiens GN=CTSH PE=1 SV=4	19.40298507	6	34	6	1	335	37.369	8.07		1512	ENSG00000103811	CTSH	15	cell death;metabolic process;regulation of biological process;response to stimulus	cytosol;organelle lumen;vacuole	catalytic activity;enzyme regulator activity;protein binding;receptor activity;signal transducer activity	"Pf00112, Pf08246"	1.024	1.085	0.932	0.834	0.651	0.662	0.544	0.506	0.443	3764.5	3856.7	4084.4	3508.5	3140.8	2452.3	2490.6	2049.4	1904.7	1668.3	8	8	8	8	8	8	8	8	8	8	3.084	0	72.63586211	6	478.735	5
FALSE	IsMasterProtein	P09848	Lactase-phlorizin hydrolase OS=Homo sapiens GN=LCT PE=1 SV=3	0.363258952	1	2	1	1	1927	218.45	6.34		3938	ENSG00000115850	LCT	2	metabolic process;response to stimulus	membrane	catalytic activity	Pf00232	1.145	1.199	1.08	0.943	0.732	0.624	0.552	0.541	0.473	329.5	377.3	395.2	355.7	310.8	241.1	205.6	181.8	178.4	156	1	1	1	1	1	1	1	1	1	1	0.022	0	2.586541176	1	0	1
FALSE	IsMasterProtein	P09874	Poly [ADP-ribose] polymerase 1 OS=Homo sapiens GN=PARP1 PE=1 SV=4	30.47337278	29	69	29	1	1014	113.012	8.88		142	ENSG00000143799	PARP1	1	cell differentiation;cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	membrane;mitochondrion;nucleus	catalytic activity;DNA binding;metal ion binding;nucleotide binding;protein binding;RNA binding	"Pf00533, Pf00644, Pf00645, Pf02877, Pf05406, Pf08063"	0.973	0.929	0.613	0.388	0.262	0.185	0.112	0.076	0.064	17585.9	17119.5	16335.8	10783.4	6827	4615.5	3258.2	1973.8	1338	1125.3	26	26	26	26	26	26	26	26	26	26	1.994	0	131.4815766	29	828.1131372	29
FALSE	IsMasterProtein	P09914	Interferon-induced protein with tetratricopeptide repeats 1 OS=Homo sapiens GN=IFIT1 PE=1 SV=2	1.464435146	1	2	1	1	478	55.325	7.2		3434	ENSG00000185745	IFIT1	10	defense response;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol	protein binding;RNA binding	"Pf00515, Pf13176, Pf13424, Pf14559"	0.979	1.004	0.933	0.525	0.141	0.06	0.04	0.031	0.024	295	288.9	296.1	275.1	154.9	41.7	17.7	11.9	9.2	7	1	1	1	1	1	1	1	1	1	1	0.072	0	2.282548666	1	0	1
FALSE	IsMasterProtein	P09960	Leukotriene A-4 hydrolase OS=Homo sapiens GN=LTA4H PE=1 SV=2	36.66121113	20	100	20	1	611	69.241	6.18		4048	ENSG00000111144	LTA4H	12	cell differentiation;defense response;metabolic process;response to stimulus	cytoplasm;cytosol;nucleus	catalytic activity;metal ion binding;protein binding;RNA binding	"Pf01433, Pf09127, Pf13485"	0.982	1.056	0.957	0.867	0.7	0.632	0.245	0.093	0.064	11558.1	11349.6	12208.5	11057.9	10023.5	8095.7	7307.2	2827.3	1080.6	743.6	23	23	23	23	23	23	23	23	23	23	3.732	0	193.4917948	19	1418.316745	20
FALSE	IsMasterProtein	P09972	Fructose-bisphosphate aldolase C OS=Homo sapiens GN=ALDOC PE=1 SV=2	75.27472527	27	394	19	1	364	39.431	6.87		230	ENSG00000109107	ALDOC	17	cell death;cell differentiation;cell organization and biogenesis;metabolic process;response to stimulus	cytoplasm;cytoskeleton;cytosol;mitochondrion	catalytic activity;protein binding	Pf00274	1.015	1.059	0.97	0.864	0.701	0.607	0.411	0.212	0.083	21286.3	21604	22546.9	20657.6	18394	14918.8	12921.7	8759.2	4511.2	1770.4	28	28	28	28	28	28	28	28	28	28	121.168	1	759.759761	26	4917.816366	26
FALSE	IsMasterProtein	P0C0S5	Histone H2A.Z OS=Homo sapiens GN=H2AFZ PE=1 SV=2	20.3125	3	16	1	1	128	13.545	10.58		3015	ENSG00000164032	H2AFZ	4	cell organization and biogenesis;regulation of biological process;response to stimulus	chromosome;nucleus	DNA binding;protein binding	Pf00125	1.528	0.908	0.834	0.225	0.168	0.087	0.05	0.027	0.019	1088.3	1662.5	987.9	907.8	245.4	183.3	95.2	54.3	29.3	20.7	1	1	1	1	1	1	1	1	1	1	5.813	0	24.00846052	3	161.6034946	3
FALSE	IsMasterProtein	P0C2W1	F-box/SPRY domain-containing protein 1 OS=Homo sapiens GN=FBXO45 PE=1 SV=1	3.846153846	1	2	1	1	286	30.613	7.83		200933	ENSG00000174013	FBXO45	3	cell organization and biogenesis;cellular component movement;development;metabolic process;response to stimulus	membrane	protein binding	"Pf00622, Pf00646, Pf12937"	0.951	0.986	0.635	0.372	0.184	0.111	0.1	0.09	0.081	205.7	195.6	202.8	130.7	76.5	37.8	22.9	20.5	18.5	16.6	1	1	1	1	1	1	1	1	1	1	0.155	0	3.286601305	1	32.66	1
FALSE	IsMasterProtein	P0C7M4	Rhox homeobox family member 2B OS=Homo sapiens GN=RHOXF2B PE=2 SV=1	41.31944444	7	58	1	1	288	31.617	4.59		727940	ENSG00000203989	RHOXF2B	X	regulation of biological process	nucleus	DNA binding	Pf00046	1.006	1.064	1.056	0.916	0.763	0.72	0.672	0.645	0.515	285.7	287.5	303.9	301.7	261.7	218.1	205.6	192.1	184.4	147.2	1	1	1	1	1	1	1	1	1	1	18.953	0	110.3670319	6	630.7	7
FALSE	IsMasterProtein	P0C7Q3	Putative cyclin-related protein FAM58B OS=Homo sapiens GN=FAM58BP PE=5 SV=1	7.936507937	1	1	1	1	252	28.591	5.03	Acetyl [N-Term]	339521		FAM58BP	1	regulation of biological process	nucleus	enzyme regulator activity;protein binding	Pf00134																														0.155	0	0	1		
FALSE	IsMasterProtein	P0C7T5	Ataxin-1-like OS=Homo sapiens GN=ATXN1L PE=1 SV=1	2.612481858	2	3	2	1	689	73.261	6.6		342371	ENSG00000224470	ATXN1L	16	cell organization and biogenesis;metabolic process;regulation of biological process	nucleus	DNA binding;protein binding;RNA binding	Pf08517	0.963	0.762	0.772	0.452	0.219	0.153	0.053	0.023	0.047	60.2	58	45.9	46.5	27.2	13.2	9.2	3.2	1.4	2.8	1	1	1	1	1	1	1	1	1	1	0.136	0	2.612172127	2	32.63	1
FALSE	IsMasterProtein	P0C869-6	Isoform 5 of Cytosolic phospholipase A2 beta OS=Homo sapiens GN=PLA2G4B	1.383399209	2	4	1	1	1012	114.049	5.82		8681	ENSG00000168970; ENSG00000243708	JMJD7-PLA2G4B	15	metabolic process		catalytic activity;protein binding	"Pf00168, Pf01735, Pf13621"	1.015	1.055	0.955	0.856	0.595	0.365	0.194	0.099	0.049	323.4	328.2	341.2	309	276.7	192.5	118.1	62.9	32.1	15.7	1	1	1	1	1	1	1	1	1	1	0.083	1	5.596498728	2	25.99	2
FALSE	IsMasterProtein	P0C870	JmjC domain-containing protein 7 OS=Homo sapiens GN=JMJD7 PE=2 SV=1	6.962025316	2	4	1	1	316	35.909	5.38		100137047	ENSG00000243789; ENSG00000168970	JMJD7	15			protein binding	Pf13621	1.036	0.971	0.944	0.69	0.47	0.294	0.172	0.087	0.053	245.3	254.1	238.1	231.5	169.3	115.2	72	42.2	21.3	13	1	1	1	1	1	1	1	1	1	1	0.274	0	6.020657539	2	43.43	2
FALSE	IsMasterProtein	P0CB43	Protein FAM203B OS=Homo sapiens GN=FAM203B PE=3 SV=1	38.46153846	15	38	15	1	390	42.102	4.83		51236		FAM203B; FAM203A; HGH1	8				"Pf04063, Pf04064"	0.919	0.755	0.381	0.198	0.125	0.083	0.062	0.056	0.048	5220	4799.5	3940.7	1990.2	1035.8	650	435.6	325.6	294.1	252.8	12	12	12	12	12	12	12	12	12	12	3.642	0	56.13842535	14	237.4861103	15
FALSE	IsMasterProtein	P0CB44	Putative spindle and kinetochore-associated protein 2-like OS=Homo sapiens GN=SKA2L PE=5 SV=1	8.26446281	1	1	1	1	121	13.988	6		729012		SKA2L; SKA2P1	9																																		0.179	0	0	1		
FALSE	IsMasterProtein	P0CB47	Putative upstream-binding factor 1-like protein 1 OS=Homo sapiens GN=UBTFL1 PE=5 SV=1	2.03562341	1	2	1	1	393	46.105	9.48		642623	ENSG00000255009	UBTFL1	11	development;regulation of biological process	cytoplasm;nucleus	DNA binding;protein binding	"Pf00505, Pf09011, Pf09731"	0.873	0.928	0.931	0.872	0.559	0.357	0.05	0.025	0.019	663.8	579.8	616.1	617.7	578.9	371	236.9	33.2	16.6	12.7	1	1	1	1	1	1	1	1	1	1	0.089	0	2.393415928	1	0	1
FALSE	IsMasterProtein	P0CG12	Chromosome transmission fidelity protein 8 homolog isoform 2 OS=Homo sapiens GN=CHTF8 PE=2 SV=1	20.61068702	7	17	7	1	524	51.359	12.41		54921	ENSG00000168802	CHTF8	16	metabolic process	nucleus	DNA binding		0.958	0.992	0.903	0.78	0.706	0.579	0.554	0.495	0.427	1103.8	1057.1	1094.5	996.6	860.7	779.2	639.1	611.8	546.5	471.1	7	7	7	7	7	7	7	7	7	7	0.978	0	33.1108433	7	288.0942857	6
FALSE	IsMasterProtein	P0CG34	Thymosin beta-15A OS=Homo sapiens GN=TMSB15A PE=1 SV=1	28.88888889	2	3	2	1	45	5.226	5.36		286527; 11013	ENSG00000158427; ENSG00000158164; ENSG00000269226	TMSB15B; LOC101060235; TMSB15A	X	cell organization and biogenesis;regulation of biological process	cytoplasm;cytoskeleton	protein binding																															0.585	0	4.979781389	2	0	1
FALSE	IsMasterProtein	P0CG39	POTE ankyrin domain family member J OS=Homo sapiens GN=POTEJ PE=3 SV=1	8.285163776	8	155	1	1	1038	117.315	5.97		653781	ENSG00000222038	POTEJ	2			protein binding	"Pf00022, Pf00023, Pf12796, Pf13606, Pf13637, Pf13857, Pf14915"	1.005	1.106	1.013	0.752	0.406	0.212	0.126	0.11	0.083	634.4	637.7	701.5	642.9	477.1	257.8	134.4	79.9	70.1	52.9	1	1	1	1	1	1	1	1	1	1	0.433	0	290.7368742	8	1042.818889	5
FALSE	IsMasterProtein	P0CL80	G antigen 12F OS=Homo sapiens GN=GAGE12F PE=3 SV=1	35.8974359	3	179	2	1	117	12.97	4.35		2579; 100008586; 26748; 645073	ENSG00000215269; ENSG00000236362	GAGE7; GAGE12F; GAGE12I; GAGE12G	X			protein binding	Pf05831	0.994	1.039	0.973	0.838	0.719	0.652	0.586	0.531	0.485	3843.5	3819.8	3991.5	3738.5	3219.9	2761.8	2506.8	2251.5	2042.7	1865.9	14	14	14	14	14	14	14	14	14	14	999999	0	303.074168	3	709.3936014	3
FALSE	IsMasterProtein	P0CW22	40S ribosomal protein S17-like OS=Homo sapiens GN=RPS17L PE=1 SV=1	60.74074074	8	39	7	1	135	15.54	9.85		6218	ENSG00000182774; ENSG00000278229	RPS17; RPS17L	15; CHRHSCHR155CTG8	cell organization and biogenesis;metabolic process;transport	cytosol;membrane;ribosome	RNA binding;structural molecule activity	Pf00833	0.928	0.981	0.859	0.661	0.463	0.338	0.181	0.136	0.109	2849.7	2644.3	2794.8	2448	1883.3	1320.3	963	515.2	386.6	311.1	8	8	8	8	8	8	8	8	8	8	67.129	0	73.15366137	8	169.5218182	6
FALSE	IsMasterProtein	P0DI81-3	Isoform 3 of Trafficking protein particle complex subunit 2 OS=Homo sapiens GN=TRAPPC2	4.597701149	1	2	1	1	174	20.361	7.02		6399	ENSG00000196459	TRAPPC2	X	cell organization and biogenesis;metabolic process;regulation of biological process;transport	cytosol;endoplasmic reticulum;membrane;nucleus	protein binding	"Pf04099, Pf04628"																														0.259	0	3.19133687	1	38.06	1
FALSE	IsMasterProtein	P0DI83	"Ras-related protein Rab-34, isoform NARR OS=Homo sapiens GN=RAB34 PE=1 SV=1"	3.535353535	1	2	1	1	198	21.106	12.16		100861437		NARR	17		nucleus			0.908	0.883	0.711	0.438	0.196	0.113	0.078	0.069	0.049	439.7	399.1	388.3	312.6	192.7	86	49.7	34.5	30.3	21.5	1	1	1	1	1	1	1	1	1	1	0.155	0	2.384066105	1	27.86	1
FALSE	IsMasterProtein	P0DKL9	ARL14 effector protein-like OS=Homo sapiens GN=ARL14EPL PE=4 SV=1	4.605263158	1	2	1	1	152	17.7	8.34		644100	ENSG00000268223	ARL14EPL	5				Pf14949	0.58	0.539	0.435	0.351	0.096	0.091	0.082	0.074	0.01	158.9	92.1	85.6	69.2	55.8	15.3	14.4	13	11.8	1	1	1	1	1	1	1	1	1	1	1	0.233	0	2.439157724	1	0	1
FALSE	IsMasterProtein	P10109	"Adrenodoxin, mitochondrial OS=Homo sapiens GN=FDX1 PE=1 SV=1"	33.69565217	6	28	6	1	184	19.381	5.83		2230	ENSG00000137714	FDX1	11	metabolic process;transport	mitochondrion;organelle lumen	metal ion binding	Pf00111	0.893	0.946	0.84	0.774	0.57	0.46	0.377	0.337	0.26	1700.4	1518.8	1609.2	1428.4	1315.4	968.4	781.9	641.5	572.7	441.5	8	8	8	8	8	8	8	8	8	8	2.981	0	43.83770752	6	272.48	6
FALSE	IsMasterProtein	P10155	60 kDa SS-A/Ro ribonucleoprotein OS=Homo sapiens GN=TROVE2 PE=1 SV=2	47.95539033	25	119	25	1	538	60.631	8.03		6738	ENSG00000116747	TROVE2	1	cell organization and biogenesis;metabolic process;regulation of biological process;response to stimulus	cytoplasm;nucleus	metal ion binding;RNA binding	"Pf05731, Pf09967, Pf13519"	0.917	0.956	0.885	0.767	0.675	0.692	0.748	0.658	0.629	10485.7	9610.4	10027.6	9275.7	8039.7	7074	7260.3	7838.9	6900.4	6598	27	27	27	27	27	27	27	27	27	27	10.45	0	210.4480546	24	1469.269307	23
FALSE	IsMasterProtein	P10242-4	Isoform 4 of Transcriptional activator Myb OS=Homo sapiens GN=MYB	1.051248357	1	2	1	1	761	85.422	7.08		4602	ENSG00000118513	MYB	6	cell differentiation;cell division;cell organization and biogenesis;coagulation;metabolic process;regulation of biological process;response to stimulus;transport	cytosol	DNA binding;protein binding	"Pf00249, Pf07988, Pf09316, Pf13837, Pf13921"	0.934	0.909	0.804	0.681	0.498	0.529	0.434	0.425	0.455	156.1	145.8	141.9	125.5	106.3	77.7	82.5	67.8	66.4	71.1	1	1	1	1	1	1	1	1	1	1	0.062	0	3.137217999	1	38.73	1
FALSE	IsMasterProtein	P10244	Myb-related protein B OS=Homo sapiens GN=MYBL2 PE=1 SV=1	2.714285714	2	4	2	1	700	78.715	6.87		4605	ENSG00000101057	MYBL2	20	cell organization and biogenesis;metabolic process;regulation of biological process	nucleus	DNA binding;protein binding	"Pf00249, Pf09316, Pf13921"	0.941	0.901	0.736	0.538	0.374	0.275	0.234	0.18	0.182	971	913.6	875	714.9	522.8	363.6	267.2	226.9	175.1	177.2	2	2	2	2	2	2	2	2	2	2	0.11	0	7.333845854	2	73.8	2
FALSE	IsMasterProtein	P10253	Lysosomal alpha-glucosidase OS=Homo sapiens GN=GAA PE=1 SV=4	14.28571429	12	27	12	1	952	105.257	6		2548	ENSG00000171298	GAA	17	cell organization and biogenesis;cellular homeostasis;metabolic process;regulation of biological process;response to stimulus	membrane;organelle lumen;vacuole	catalytic activity	"Pf00088, Pf01055, Pf13802"	0.87	0.906	0.776	0.695	0.503	0.418	0.331	0.236	0.164	2131.7	1854.5	1931.8	1655.2	1481.8	1071.6	891.4	704.7	502.7	348.7	9	9	9	9	9	9	9	9	9	9	1.04	0	57.00902343	12	376.5066667	11
FALSE	IsMasterProtein	P10398	Serine/threonine-protein kinase A-Raf OS=Homo sapiens GN=ARAF PE=1 SV=2	23.26732673	14	30	11	1	606	67.542	9.01		369	ENSG00000078061	ARAF	X	cellular component movement;defense response;metabolic process;regulation of biological process;response to stimulus	cytosol;mitochondrion	catalytic activity;metal ion binding;nucleotide binding;protein binding;signal transducer activity	"Pf00069, Pf00130, Pf02196, Pf07714, Pf14531"	0.745	0.568	0.343	0.201	0.114	0.071	0.046	0.04	0.032	9579	7133.2	5441.3	3285.2	1926.7	1091.9	676.4	443.5	385.9	303.3	13	13	13	13	13	13	13	13	13	13	1.285	2	53.09480929	14	269.1427273	11
FALSE	IsMasterProtein	P10412	Histone H1.4 OS=Homo sapiens GN=HIST1H1E PE=1 SV=2	45.66210046	11	38	4	1	219	21.852	11.03		3008	ENSG00000168298	HIST1H1E	6	cell organization and biogenesis;regulation of biological process	chromosome;nucleus	DNA binding;protein binding;RNA binding	Pf00538	0.941	1.042	0.892	0.855	0.638	0.332	0.174	0.164	0.1	5644	5311.8	5883.7	5034.5	4828.4	3599.5	1873	984.8	926.5	566.3	12	12	12	12	12	12	12	12	12	12	9	7	66.8346473	10	401.6983301	9
FALSE	IsMasterProtein	P10515	"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial OS=Homo sapiens GN=DLAT PE=1 SV=3"	31.22102009	15	72	15	1	647	68.953	7.84		1737	ENSG00000150768	DLAT	11	metabolic process;regulation of biological process	mitochondrion;organelle lumen	catalytic activity;protein binding	"Pf00198, Pf00364, Pf02817"	0.927	0.978	0.754	0.46	0.224	0.104	0.061	0.045	0.036	11506.2	10660.7	11255.7	8675.6	5290.1	2572	1197	704.4	521.9	417.8	19	19	19	19	19	19	19	19	19	19	3.642	0	142.1979332	15	952.079697	15
FALSE	IsMasterProtein	P10586	Receptor-type tyrosine-protein phosphatase F OS=Homo sapiens GN=PTPRF PE=1 SV=2	0.891452543	2	3	2	1	1907	212.744	6.3		5792	ENSG00000142949	PTPRF	1	cell organization and biogenesis;cellular component movement;metabolic process;regulation of biological process;response to stimulus	membrane	catalytic activity;protein binding;receptor activity;signal transducer activity	"Pf00041, Pf00047, Pf00102, Pf07679, Pf13895, Pf13927, Pf14566"	0.92	0.852	0.718	0.531	0.357	0.309	0.176	0.147	0.155	699.6	643.7	596	502.1	371.2	249.8	216.3	123.1	102.8	108.3	2	2	2	2	2	2	2	2	2	2	0.042	0	4.847227931	2	28.2	1
FALSE	IsMasterProtein	P10599	Thioredoxin OS=Homo sapiens GN=TXN PE=1 SV=3	38.0952381	4	82	4	1	105	11.73	4.92		7295	ENSG00000136810	TXN	9	cell communication;cell proliferation;cellular component movement;cellular homeostasis;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;extracellular;mitochondrion;nucleus	catalytic activity;protein binding;RNA binding	"Pf00085, Pf00462, Pf13098, Pf13899, Pf13905"	0.969	1.012	0.936	0.862	0.774	0.739	0.841	0.802	0.922	10081.4	9773.6	10200.7	9437.9	8688.2	7798.4	7448.8	8481.7	8086.7	9292.6	7	7	7	7	7	7	7	7	7	7	12.895	0	156.84619	3	1522.585854	4
FALSE	IsMasterProtein	P10606	"Cytochrome c oxidase subunit 5B, mitochondrial OS=Homo sapiens GN=COX5B PE=1 SV=2"	24.03100775	3	8	3	1	129	13.687	8.81		1329	ENSG00000135940	COX5B	2	metabolic process;transport	membrane;mitochondrion	catalytic activity;metal ion binding;protein binding;transporter activity	Pf01215	1.053	1.114	0.941	0.881	0.755	0.689	0.629	0.629	0.661	696	732.7	775.1	655.2	613	525.8	479.6	437.6	438.1	460	2	2	2	2	2	2	2	2	2	2	0.995	0	14.32019353	3	124.58	3
FALSE	IsMasterProtein	P10619	Lysosomal protective protein OS=Homo sapiens GN=CTSA PE=1 SV=2	10	5	15	5	1	480	54.431	6.61		5476	ENSG00000064601	CTSA	20	metabolic process;regulation of biological process;transport	endoplasmic reticulum;membrane;nucleus;organelle lumen;vacuole	catalytic activity;enzyme regulator activity	Pf00450	0.965	0.976	0.678	0.365	0.15	0.082	0.07	0.055	0.044	3196.9	3083.5	3121.4	2168.1	1166.9	478.8	260.8	224.1	175.5	141.3	5	5	5	5	5	5	5	5	5	5	0.874	0	25.58337915	5	172.8597495	5
FALSE	IsMasterProtein	P10636-9	Isoform Tau-G of Microtubule-associated protein tau OS=Homo sapiens GN=MAPT	1.288659794	1	2	1	1	776	80.892	7.08		4137	ENSG00000186868	MAPT	17	cell death;cell differentiation;cell growth;cell organization and biogenesis;cellular component movement;regulation of biological process;response to stimulus;transport	cytosol;membrane	protein binding;structural molecule activity	Pf00418	0.934	0.957	0.622	0.532	0.278	0.257	0.144	0.114	0.054	207.4	193.7	198.4	128.9	110.3	57.7	53.3	29.8	23.6	11.1	1	1	1	1	1	1	1	1	1	1	0.05	0	2.311148882	1	0	1
FALSE	IsMasterProtein	P10644	cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Homo sapiens GN=PRKAR1A PE=1 SV=1	30.70866142	12	30	10	1	381	42.955	5.35		5573	ENSG00000108946	PRKAR1A	17	cell organization and biogenesis;cell proliferation;coagulation;defense response;metabolic process;regulation of biological process;response to stimulus;transport	cytoplasm;cytosol;membrane	catalytic activity;enzyme regulator activity;nucleotide binding;protein binding	"Pf00027, Pf02197"	0.892	0.775	0.489	0.254	0.147	0.083	0.043	0.031	0.025	5077.3	4527.3	3933.7	2483.7	1288.3	745.5	422.6	218.2	158.1	126.8	8	8	8	8	8	8	8	8	8	8	2.981	2	54.55445015	12	326.5458451	11
FALSE	IsMasterProtein	P10645	Chromogranin-A OS=Homo sapiens GN=CHGA PE=1 SV=7	5.032822757	1	1	1	1	457	50.658	4.6		1113	ENSG00000100604; ENSG00000276781	CHGA	14; CHRHSCHR147CTG1	cellular component movement;defense response;regulation of biological process;response to stimulus;transport	extracellular;membrane;vacuole		Pf01271	0.98	1.218	1.031	1.002	0.773	0.64	0.373	0.258	0.228	60.9	59.7	74.2	62.8	61	47.1	39	22.7	15.7	13.9	1	1	1	1	1	1	1	1	1	1	0.086	0	0	1		
FALSE	IsMasterProtein	P10720	Platelet factor 4 variant OS=Homo sapiens GN=PF4V1 PE=1 SV=1	10.57692308	1	1	1	1	104	11.545	9.1		5197	ENSG00000109272	PF4V1	4	cellular component movement;defense response;regulation of biological process;response to stimulus	extracellular	protein binding	Pf00048																														0.389	0			0	1
FALSE	IsMasterProtein	P10746	Uroporphyrinogen-III synthase OS=Homo sapiens GN=UROS PE=1 SV=1	35.47169811	7	14	7	1	265	28.61	5.48		7390	ENSG00000188690	UROS	10	metabolic process;response to stimulus	cytosol;mitochondrion	catalytic activity	Pf02602	1.007	0.981	0.726	0.288	0.143	0.075	0.063	0.057	0.049	1332.3	1341.1	1307.1	967.8	383.1	189.9	99.8	83.6	76.2	65.7	4	4	4	4	4	4	4	4	4	4	2.455	0	29.3964591	7	168.63	6
