"Checked"	"Protein FDR Confidence"	"Master"	"Accession"	"Description"	"Exp. q-value"	"Sum PEP Score"	"Coverage"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# Protein Groups"	"# AAs"	"MW [kDa]"	"calc. pI"	"Found in Sample: [S1] F1: 126, Control, drug"	"Found in Sample: [S2] F1: 127N, Sample, drug"	"Found in Sample: [S3] F1: 127C, Sample, drug"	"Found in Sample: [S4] F1: 128N, Sample, drug"	"Found in Sample: [S5] F1: 128C, Sample, drug"	"Found in Sample: [S6] F1: 129N, Sample, drug"	"Found in Sample: [S7] F1: 129C, Sample, drug"	"Found in Sample: [S8] F1: 130N, Sample, drug"	"Found in Sample: [S9] F1: 130C, Sample, drug"	"Found in Sample: [S10] F1: 131, Sample, drug"	"Modifications"	"Area: 126, drug"	"Area: 127N, drug"	"Area: 127C, drug"	"Area: 128N, drug"	"Area: 128C, drug"	"Area: 129N, drug"	"Area: 129C, drug"	"Area: 130N, drug"	"Area: 130C, drug"	"Area: 131, drug"	"Abundance Ratio: (127N, drug) / (126, drug)"	"Abundance Ratio: (127C, drug) / (126, drug)"	"Abundance Ratio: (128N, drug) / (126, drug)"	"Abundance Ratio: (128C, drug) / (126, drug)"	"Abundance Ratio: (129N, drug) / (126, drug)"	"Abundance Ratio: (129C, drug) / (126, drug)"	"Abundance Ratio: (130N, drug) / (126, drug)"	"Abundance Ratio: (130C, drug) / (126, drug)"	"Abundance Ratio: (131, drug) / (126, drug)"	"Abundance: F1: 126, Control, drug"	"Abundance: F1: 127N, Sample, drug"	"Abundance: F1: 127C, Sample, drug"	"Abundance: F1: 128N, Sample, drug"	"Abundance: F1: 128C, Sample, drug"	"Abundance: F1: 129N, Sample, drug"	"Abundance: F1: 129C, Sample, drug"	"Abundance: F1: 130N, Sample, drug"	"Abundance: F1: 130C, Sample, drug"	"Abundance: F1: 131, Sample, drug"	"Abundances Count: F1: 126, Control, drug"	"Abundances Count: F1: 127N, Sample, drug"	"Abundances Count: F1: 127C, Sample, drug"	"Abundances Count: F1: 128N, Sample, drug"	"Abundances Count: F1: 128C, Sample, drug"	"Abundances Count: F1: 129N, Sample, drug"	"Abundances Count: F1: 129C, Sample, drug"	"Abundances Count: F1: 130N, Sample, drug"	"Abundances Count: F1: 130C, Sample, drug"	"Abundances Count: F1: 131, Sample, drug"	"emPAI"	"# Razor Peptides"	"Score Sequest HT"	"# Peptides Sequest HT"
"False"	"High"	"IsMasterProtein"	"Q16576-2"	"Isoform 2 of Histone-binding protein RBBP7 OS=Homo sapiens GN=RBBP7"	"0"	"48.9441835803248"	"22.6012793176972"	"10"	"26"	"6"	"1"	"469"	"52.282"	"5.27"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.6e8"	"4.7e8"	"5.2e8"	"5.6e8"	"4.7e8"	"5.8e8"	"5.3e8"	"5.1e8"	"5.2e8"	"3.9e8"	"1.924"	"2.601"	"2.784"	"2.575"	"2.671"	"2.816"	"2.439"	"2.643"	"2.264"	"1228.1"	"2363.0"	"3194.2"	"3418.5"	"3162.7"	"3280.8"	"3458.0"	"2995.7"	"3246.2"	"2779.9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"3.806"	"4"	"72.2751035690308"	"10"
"False"	"High"	"IsMasterProtein"	"O43447"	"Peptidyl-prolyl cis-trans isomerase H OS=Homo sapiens GN=PPIH PE=1 SV=1"	"0"	"48.8503725070936"	"65.5367231638418"	"7"	"16"	"7"	"1"	"177"	"19.196"	"8.07"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.1e7"	"6.4e7"	"1.2e8"	"1.2e8"	"9.3e7"	"1.0e8"	"1.1e8"	"9.5e7"	"9.8e7"	"7.8e7"	"2.631"	"4.747"	"4.769"	"3.802"	"4.424"	"4.414"	"4.136"	"4.211"	"3.879"	"549.5"	"1445.9"	"2608.3"	"2620.3"	"2089.4"	"2430.9"	"2425.4"	"2272.5"	"2314.2"	"2131.5"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"7.483"	"0"	"56.9271724224091"	"7"
"False"	"High"	"IsMasterProtein"	"Q9BY44"	"Eukaryotic translation initiation factor 2A OS=Homo sapiens GN=EIF2A PE=1 SV=3"	"0"	"48.8321044928634"	"20.1709401709402"	"10"	"11"	"10"	"1"	"585"	"64.949"	"8.87"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.1e6"	"1.4e7"	"2.2e7"	"2.2e7"	"1.9e7"	"2.0e7"	"2.2e7"	"2.0e7"	"2.2e7"	"1.9e7"	"2.040"	"3.288"	"3.454"	"3.183"	"3.292"	"3.502"	"3.140"	"3.267"	"3.110"	"562.4"	"1147.4"	"1849.0"	"1942.7"	"1790.2"	"1851.4"	"1969.7"	"1765.8"	"1837.1"	"1749.3"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"0.983"	"0"	"40.6780807971954"	"10"
"False"	"High"	"IsMasterProtein"	"Q9Y263"	"Phospholipase A-2-activating protein OS=Homo sapiens GN=PLAA PE=1 SV=2"	"0"	"48.7230790329165"	"11.3207547169811"	"7"	"9"	"7"	"1"	"795"	"87.101"	"6.37"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.0e6"	"1.6e7"	"2.2e7"	"2.3e7"	"1.6e7"	"1.9e7"	"2.0e7"	"1.8e7"	"1.7e7"	"1.7e7"	"2.202"	"3.282"	"3.226"	"2.496"	"2.856"	"2.743"	"2.649"	"2.807"	"2.586"	"516.1"	"1136.2"	"1694.0"	"1664.9"	"1288.3"	"1474.1"	"1415.5"	"1366.9"	"1448.9"	"1334.4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0.501"	"0"	"38.5830502510071"	"7"
"False"	"High"	"IsMasterProtein"	"P35270"	"Sepiapterin reductase OS=Homo sapiens GN=SPR PE=1 SV=1"	"0"	"48.6992733891305"	"21.0727969348659"	"4"	"8"	"4"	"1"	"261"	"28.031"	"8.05"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.0e6"	"6.2e6"	"9.6e6"	"8.2e6"	"6.5e6"	"7.6e6"	"7.3e6"	"6.9e6"	"7.2e6"	"6.7e6"	"1.727"	"2.816"	"2.674"	"2.106"	"2.371"	"2.341"	"2.110"	"2.267"	"1.976"	"495.7"	"855.9"	"1396.1"	"1325.6"	"1044.1"	"1175.4"	"1160.3"	"1045.8"	"1123.7"	"979.7"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"1.448"	"0"	"32.8946731090546"	"4"
"False"	"High"	"IsMasterProtein"	"P05387"	"60S acidic ribosomal protein P2 OS=Homo sapiens GN=RPLP2 PE=1 SV=1"	"0"	"48.6779773980473"	"60"	"4"	"8"	"4"	"1"	"115"	"11.658"	"4.54"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.8e7"	"1.7e8"	"2.5e8"	"2.8e8"	"2.4e8"	"2.6e8"	"2.8e8"	"2.7e8"	"2.8e8"	"2.1e8"	"2.236"	"3.249"	"3.345"	"2.900"	"3.349"	"3.432"	"3.227"	"3.210"	"2.603"	"458.2"	"1024.7"	"1488.5"	"1532.8"	"1328.6"	"1534.3"	"1572.6"	"1478.6"	"1470.9"	"1192.5"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"13.678"	"0"	"35.0290946960449"	"4"
"False"	"High"	"IsMasterProtein"	"Q16630-2"	"Isoform 2 of Cleavage and polyadenylation specificity factor subunit 6 OS=Homo sapiens GN=CPSF6"	"0"	"48.6409984696756"	"14.9659863945578"	"6"	"11"	"6"	"1"	"588"	"63.432"	"7.71"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.6e7"	"4.8e7"	"5.8e7"	"6.0e7"	"4.8e7"	"6.4e7"	"5.9e7"	"6.0e7"	"5.7e7"	"4.7e7"	"2.405"	"2.935"	"3.035"	"2.523"	"3.082"	"3.038"	"3.027"	"2.901"	"2.598"	"489.2"	"1176.4"	"1435.9"	"1484.9"	"1234.4"	"1507.9"	"1486.3"	"1480.9"	"1419.1"	"1270.9"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"1.219"	"0"	"44.6853868961334"	"6"
"False"	"High"	"IsMasterProtein"	"Q9BU89"	"Deoxyhypusine hydroxylase OS=Homo sapiens GN=DOHH PE=1 SV=1"	"0"	"48.584582091513"	"28.8079470198675"	"6"	"8"	"6"	"1"	"302"	"32.883"	"4.83"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.7e7"	"3.1e7"	"2.9e7"	"3.3e7"	"2.8e7"	"3.3e7"	"3.0e7"	"2.8e7"	"3.0e7"	"2.3e7"	"1.519"	"1.653"	"1.780"	"1.461"	"1.776"	"1.717"	"1.614"	"1.630"	"1.416"	"500.9"	"760.9"	"827.8"	"891.8"	"731.9"	"889.8"	"859.8"	"808.7"	"816.7"	"709.4"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"1.783"	"0"	"35.9448926448822"	"6"
"False"	"High"	"IsMasterProtein"	"Q9NR56"	"Muscleblind-like protein 1 OS=Homo sapiens GN=MBNL1 PE=1 SV=2"	"0"	"48.5700617536177"	"27.5773195876289"	"9"	"13"	"1"	"1"	"388"	"41.79"	"8.9"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.5e5"	"1.1e6"	"1.3e6"	"1.5e6"	"1.3e6"	"1.5e6"	"1.3e6"	"1.2e6"	"1.7e6"	"1.2e6"	"2.508"	"3.288"	"3.485"	"3.012"	"3.435"	"3.423"	"3.249"	"3.298"	"2.856"	"600.3"	"1505.8"	"1974.0"	"2092.0"	"1807.9"	"2062.2"	"2055.0"	"1950.4"	"1979.7"	"1714.2"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"3.642"	"8"	"44.5624389648438"	"9"
"False"	"High"	"IsMasterProtein"	"Q99873"	"Protein arginine N-methyltransferase 1 OS=Homo sapiens GN=PRMT1 PE=1 SV=2"	"0"	"48.5102126433278"	"26.0387811634349"	"8"	"11"	"8"	"1"	"361"	"41.489"	"5.43"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"8.6e7"	"7.8e7"	"1.4e8"	"1.2e8"	"9.5e7"	"1.1e8"	"9.6e7"	"9.3e7"	"1.0e8"	"1.0e8"	"1.499"	"3.083"	"3.009"	"2.516"	"2.553"	"2.532"	"2.318"	"2.551"	"2.599"	"538.8"	"807.6"	"1661.1"	"1621.1"	"1355.6"	"1375.5"	"1364.4"	"1248.7"	"1374.4"	"1400.6"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"1.994"	"0"	"44.5677812099457"	"8"
"False"	"High"	"IsMasterProtein"	"Q07666"	"KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens GN=KHDRBS1 PE=1 SV=1"	"0"	"48.5011092471332"	"17.8329571106095"	"6"	"10"	"6"	"1"	"443"	"48.197"	"8.66"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"9.6e6"	"2.5e7"	"3.6e7"	"3.4e7"	"2.5e7"	"2.9e7"	"2.8e7"	"2.7e7"	"2.8e7"	"2.6e7"	"2.354"	"3.425"	"2.979"	"2.267"	"2.855"	"2.500"	"2.650"	"2.628"	"2.557"	"418.9"	"986.0"	"1434.9"	"1247.8"	"949.5"	"1196.1"	"1047.3"	"1110.0"	"1101.0"	"1071.0"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1.371"	"0"	"41.7524015903473"	"6"
"False"	"High"	"IsMasterProtein"	"P55957-2"	"Isoform 2 of BH3-interacting domain death agonist OS=Homo sapiens GN=BID"	"0"	"48.482032707753"	"29.8755186721992"	"5"	"11"	"5"	"1"	"241"	"26.819"	"7.08"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.0e7"	"1.3e7"	"1.6e7"	"1.7e7"	"1.5e7"	"1.6e7"	"1.7e7"	"1.5e7"	"1.8e7"	"1.4e7"	"1.455"	"1.782"	"2.166"	"1.851"	"2.130"	"2.148"	"1.924"	"2.147"	"1.606"	"460.4"	"670.1"	"820.5"	"997.4"	"852.1"	"980.7"	"988.8"	"885.9"	"988.4"	"739.5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"2.831"	"0"	"49.2372651100159"	"5"
"False"	"High"	"IsMasterProtein"	"Q7Z4W1"	"L-xylulose reductase OS=Homo sapiens GN=DCXR PE=1 SV=2"	"0"	"48.3982838020672"	"33.1967213114754"	"8"	"12"	"8"	"1"	"244"	"25.897"	"8.1"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.0e7"	"5.2e7"	"5.8e7"	"5.8e7"	"4.6e7"	"5.3e7"	"5.1e7"	"5.1e7"	"5.2e7"	"4.2e7"	"1.727"	"2.033"	"1.964"	"1.639"	"1.939"	"1.875"	"1.784"	"1.816"	"1.599"	"787.4"	"1359.8"	"1600.5"	"1546.1"	"1290.6"	"1527.0"	"1476.1"	"1404.8"	"1429.7"	"1258.8"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"3.87"	"0"	"42.8002524375916"	"8"
"False"	"High"	"IsMasterProtein"	"P55884-2"	"Isoform 2 of Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B"	"0"	"48.372641177284"	"11.340206185567"	"7"	"12"	"7"	"1"	"873"	"98.967"	"5.08"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.2e7"	"5.8e7"	"9.5e7"	"1.0e8"	"8.1e7"	"9.0e7"	"8.8e7"	"8.2e7"	"8.9e7"	"8.1e7"	"1.995"	"3.198"	"3.172"	"2.577"	"2.984"	"2.866"	"2.727"	"2.812"	"2.600"	"638.8"	"1274.7"	"2043.1"	"2026.4"	"1646.0"	"1906.2"	"1830.6"	"1741.7"	"1796.4"	"1660.6"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"0.734"	"0"	"46.1499845981598"	"7"
"False"	"High"	"IsMasterProtein"	"P35219"	"Carbonic anhydrase-related protein OS=Homo sapiens GN=CA8 PE=1 SV=3"	"0"	"48.3386796121924"	"35.5172413793103"	"8"	"12"	"8"	"1"	"290"	"32.953"	"4.86"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.0e7"	"5.3e7"	"6.8e7"	"6.0e7"	"4.8e7"	"6.4e7"	"5.6e7"	"5.7e7"	"5.7e7"	"4.8e7"	"1.566"	"2.186"	"2.163"	"1.727"	"2.139"	"2.014"	"1.946"	"1.978"	"1.689"	"827.3"	"1295.2"	"1808.7"	"1789.4"	"1428.8"	"1770.0"	"1665.8"	"1609.7"	"1636.6"	"1397.7"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"8"	"4.179"	"0"	"43.335825920105"	"8"
"False"	"High"	"IsMasterProtein"	"Q9BVQ7"	"Spermatogenesis-associated protein 5-like protein 1 OS=Homo sapiens GN=SPATA5L1 PE=1 SV=2"	"0"	"48.3156928943495"	"13.6786188579017"	"6"	"7"	"6"	"1"	"753"	"80.66"	"8.09"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"6.4e6"	"1.1e7"	"1.4e7"	"1.5e7"	"1.3e7"	"1.4e7"	"1.5e7"	"1.3e7"	"1.4e7"	"1.2e7"	"2.407"	"3.768"	"4.059"	"3.272"	"3.802"	"3.809"	"3.417"	"3.501"	"2.983"	"285.2"	"686.6"	"1074.6"	"1157.7"	"933.2"	"1084.2"	"1086.2"	"974.5"	"998.4"	"850.7"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"6"	"0.442"	"0"	"33.9010620117188"	"6"
"False"	"High"	"IsMasterProtein"	"Q5EBM0"	"UMP-CMP kinase 2, mitochondrial OS=Homo sapiens GN=CMPK2 PE=1 SV=3"	"0"	"48.2977116561797"	"33.4075723830735"	"7"	"8"	"7"	"1"	"449"	"49.417"	"7.01"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.1e7"	"2.7e7"	"3.3e7"	"3.4e7"	"2.8e7"	"3.2e7"	"3.1e7"	"2.9e7"	"2.9e7"	"2.6e7"	"1.495"	"1.869"	"1.892"	"1.570"	"1.808"	"1.724"	"1.664"	"1.741"	"1.418"	"398.8"	"596.1"	"745.5"	"754.4"	"626.0"	"721.1"	"687.6"	"663.6"	"694.3"	"565.3"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"1.154"	"0"	"43.4037520885468"	"7"
"False"	"High"	"IsMasterProtein"	"O43615"	"Mitochondrial import inner membrane translocase subunit TIM44 OS=Homo sapiens GN=TIMM44 PE=1 SV=2"	"0"	"48.2767848496789"	"21.0176991150442"	"9"	"11"	"9"	"1"	"452"	"51.323"	"8.32"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.5e7"	"2.8e7"	"4.5e7"	"4.6e7"	"3.6e7"	"4.4e7"	"4.4e7"	"3.9e7"	"4.0e7"	"3.2e7"	"2.104"	"2.876"	"2.949"	"2.465"	"2.864"	"2.777"	"2.645"	"2.610"	"2.229"	"570.6"	"1200.6"	"1641.3"	"1682.6"	"1406.5"	"1634.4"	"1584.5"	"1509.4"	"1489.0"	"1272.0"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"1.264"	"0"	"42.6233539581299"	"9"
"False"	"High"	"IsMasterProtein"	"O60678"	"Protein arginine N-methyltransferase 3 OS=Homo sapiens GN=PRMT3 PE=1 SV=3"	"0"	"48.2602724487538"	"18.8323917137476"	"9"	"11"	"9"	"1"	"531"	"59.838"	"5.35"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.9e7"	"2.9e7"	"4.4e7"	"4.1e7"	"3.4e7"	"3.5e7"	"3.6e7"	"3.1e7"	"3.3e7"	"3.2e7"	"1.931"	"2.888"	"2.907"	"2.401"	"2.659"	"2.578"	"2.336"	"2.432"	"2.253"	"572.0"	"1104.7"	"1651.7"	"1662.7"	"1373.3"	"1520.7"	"1474.8"	"1336.4"	"1391.3"	"1288.9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"1.555"	"0"	"41.0831882953644"	"9"
"False"	"High"	"IsMasterProtein"	"P43246"	"DNA mismatch repair protein Msh2 OS=Homo sapiens GN=MSH2 PE=1 SV=1"	"0"	"48.2498550975664"	"13.2762312633833"	"10"	"10"	"10"	"1"	"934"	"104.677"	"5.77"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"5.9e6"	"1.1e7"	"2.0e7"	"1.8e7"	"1.6e7"	"1.6e7"	"1.5e7"	"1.5e7"	"1.6e7"	"1.5e7"	"1.747"	"3.115"	"2.930"	"2.603"	"2.578"	"2.600"	"2.424"	"2.705"	"2.633"	"507.4"	"886.4"	"1580.7"	"1486.7"	"1320.6"	"1308.0"	"1319.4"	"1229.8"	"1372.5"	"1336.0"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"9"	"0.544"	"0"	"39.6399660110474"	"10"
"False"	"High"	"IsMasterProtein"	"Q9NR19-2"	"Isoform 2 of Acetyl-coenzyme A synthetase, cytoplasmic OS=Homo sapiens GN=ACSS2"	"0"	"48.0997947922661"	"13.1652661064426"	"5"	"7"	"5"	"1"	"714"	"80.036"	"6.74"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.1e6"	"3.6e6"	"5.8e6"	"5.4e6"	"4.2e6"	"5.0e6"	"4.7e6"	"4.3e6"	"4.6e6"	"4.6e6"	"1.934"	"3.551"	"3.199"	"2.411"	"2.706"	"2.497"	"2.409"	"2.553"	"2.539"	"363.4"	"702.9"	"1290.6"	"1162.4"	"876.1"	"983.2"	"907.4"	"875.3"	"927.9"	"922.8"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"5"	"0.585"	"0"	"32.6811239719391"	"5"
"False"	"High"	"IsMasterProtein"	"Q8TDQ7"	"Glucosamine-6-phosphate isomerase 2 OS=Homo sapiens GN=GNPDA2 PE=1 SV=1"	"0"	"48.0470442310442"	"36.231884057971"	"7"	"10"	"4"	"1"	"276"	"31.065"	"6.95"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"7.6e6"	"1.7e7"	"1.4e7"	"1.4e7"	"1.2e7"	"1.5e7"	"1.3e7"	"1.3e7"	"1.4e7"	"1.1e7"	"2.433"	"2.071"	"1.871"	"1.677"	"1.937"	"1.764"	"1.883"	"1.832"	"1.564"	"273.4"	"665.2"	"566.2"	"511.6"	"458.4"	"529.5"	"482.4"	"514.9"	"500.9"	"427.6"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"4"	"2.594"	"0"	"40.1616768836975"	"7"
"False"	"High"	"IsMasterProtein"	"O00743-3"	"Isoform 3 of Serine/threonine-protein phosphatase 6 catalytic subunit OS=Homo sapiens GN=PPP6C"	"0"	"47.858497387494"	"24.2690058479532"	"8"	"20"	"8"	"1"	"342"	"38.921"	"6.18"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.0e7"	"4.4e7"	"5.6e7"	"5.8e7"	"4.8e7"	"5.6e7"	"6.0e7"	"5.5e7"	"5.1e7"	"4.9e7"	"1.921"	"2.614"	"2.758"	"2.426"	"2.729"	"2.696"	"2.551"	"2.639"	"2.209"	"868.1"	"1668.0"	"2269.0"	"2393.8"	"2106.0"	"2368.8"	"2340.5"	"2214.2"	"2290.5"	"1917.3"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"2.899"	"0"	"54.116856098175"	"8"
"False"	"High"	"IsMasterProtein"	"Q92820"	"Gamma-glutamyl hydrolase OS=Homo sapiens GN=GGH PE=1 SV=2"	"0"	"47.8238593610124"	"28.3018867924528"	"9"	"15"	"9"	"1"	"318"	"35.941"	"7.11"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"4.8e7"	"1.0e8"	"1.3e8"	"1.4e8"	"1.0e8"	"1.2e8"	"1.3e8"	"1.2e8"	"1.2e8"	"1.0e8"	"2.101"	"2.670"	"2.834"	"2.313"	"2.760"	"2.732"	"2.543"	"2.588"	"2.229"	"951.5"	"1998.7"	"2540.6"	"2697.0"	"2200.5"	"2626.3"	"2599.1"	"2419.8"	"2462.4"	"2121.0"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"10"	"4.456"	"0"	"54.661101102829"	"9"
"False"	"High"	"IsMasterProtein"	"P51580"	"Thiopurine S-methyltransferase OS=Homo sapiens GN=TPMT PE=1 SV=1"	"0"	"47.6787089230993"	"31.0204081632653"	"7"	"13"	"7"	"1"	"245"	"28.162"	"6.23"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.2e7"	"7.0e7"	"8.9e7"	"8.3e7"	"8.3e7"	"9.2e7"	"8.7e7"	"8.2e7"	"8.4e7"	"8.5e7"	"2.269"	"3.182"	"3.244"	"2.950"	"3.223"	"3.253"	"3.053"	"3.068"	"2.877"	"626.4"	"1421.4"	"1992.9"	"2031.9"	"1847.7"	"2018.6"	"2037.5"	"1912.1"	"1921.7"	"1802.1"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"4.412"	"0"	"54.050669670105"	"7"
"False"	"High"	"IsMasterProtein"	"P11586"	"C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens GN=MTHFD1 PE=1 SV=3"	"0"	"47.6530754513887"	"12.7272727272727"	"11"	"12"	"11"	"1"	"935"	"101.495"	"7.3"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.5e7"	"2.1e7"	"5.0e7"	"3.5e7"	"2.9e7"	"3.2e7"	"3.0e7"	"3.0e7"	"3.9e7"	"4.3e7"	"1.330"	"3.352"	"2.632"	"2.479"	"2.324"	"2.478"	"2.334"	"2.813"	"3.331"	"582.7"	"774.8"	"1953.5"	"1533.6"	"1444.5"	"1354.3"	"1443.7"	"1359.8"	"1639.0"	"1941.2"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"0.585"	"0"	"45.6686778068542"	"11"
"False"	"High"	"IsMasterProtein"	"O60232"	"Sjoegren syndrome/scleroderma autoantigen 1 OS=Homo sapiens GN=SSSCA1 PE=1 SV=1"	"0"	"47.6402899289339"	"34.1708542713568"	"3"	"7"	"3"	"1"	"199"	"21.461"	"5.24"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"2.1e7"	"3.2e7"	"3.5e7"	"3.5e7"	"3.0e7"	"3.6e7"	"3.5e7"	"3.2e7"	"3.4e7"	"2.7e7"	"1.791"	"2.182"	"2.397"	"2.034"	"2.536"	"2.534"	"2.290"	"2.431"	"1.886"	"303.4"	"543.3"	"662.1"	"727.3"	"617.2"	"769.5"	"768.8"	"694.7"	"737.7"	"572.1"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"3"	"2.981"	"0"	"31.3845117092133"	"3"
"False"	"High"	"IsMasterProtein"	"Q96EY7"	"Pentatricopeptide repeat domain-containing protein 3, mitochondrial OS=Homo sapiens GN=PTCD3 PE=1 SV=3"	"0"	"47.5293959137007"	"16.6908563134978"	"7"	"8"	"7"	"1"	"689"	"78.5"	"6.42"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"1.6e7"	"1.5e7"	"2.1e7"	"2.1e7"	"1.6e7"	"1.9e7"	"1.7e7"	"1.6e7"	"1.6e7"	"1.5e7"	"1.416"	"2.199"	"2.249"	"1.827"	"2.074"	"1.934"	"1.797"	"1.948"	"1.724"	"569.7"	"806.8"	"1252.6"	"1281.2"	"1040.7"	"1181.4"	"1101.6"	"1023.6"	"1109.5"	"982.1"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"7"	"0.506"	"0"	"34.1623227596283"	"7"
"False"	"High"	"IsMasterProtein"	"Q9Y6E2"	"Basic leucine zipper and W2 domain-containing protein 2 OS=Homo sapiens GN=BZW2 PE=1 SV=1"	"0"	"47.4274574155611"	"28.1622911694511"	"11"	"14"	"10"	"1"	"419"	"48.132"	"6.68"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	""	"3.8e7"	"7.8e7"	"1.4e8"	"1.4e8"	"1.1e8"	"1.1e8"	"1.2e8"	"1.1e8"	"1.1e8"	"1.1e8"	"1.881"	"3.018"	"3.038"	"2.711"	"2.752"	"2.810"	"2.562"	"2.647"	"2.643"	"543.0"	"1021.3"	"1638.6"	"1649.4"	"1472.3"	"1494.4"	"1525.7"	"1391.0"	"1437.3"	"1435.0"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"11"	"1.438"	"1"	"52.7739720344543"	"11"
